"About the data: Exported on Aug 27, 2020. Criteria: Text - '""2019-nCoV"" OR ""COVID-19"" OR “SARS-CoV-2” OR ""HCoV-2019"" OR ""hcov"" OR ""NCOVID-19"" OR  ""severe acute respiratory syndrome coronavirus 2"" OR ""severe acute respiratory syndrome corona virus 2"" OR ((""coro...' in full data; Publication Year is 2020; Research Organization is University of Michigan–Flint or University of Michigan–Dearborn or University of Michigan or Michigan Medicine or VA Ann Arbor Healthcare System. For more information, please see https://app.dimensions.ai/datasources. © 2020 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals
1,pub.1129780956,10.1038/s41746-020-0302-y,32821856,PMC7395804,Digitizing clinical trials,npj Digital Medicine,,,2020-12,2020,3,1,101,All OA; Gold,Article,"Inan, O. T.; Tenaerts, P.; Prindiville, S. A.; Reynolds, H. R.; Dizon, D. S.; Cooper-Arnold, K.; Turakhia, M.; Pletcher, M. J.; Preston, K. L.; Krumholz, H. M.; Marlin, B. M.; Mandl, K. D.; Klasnja, P.; Spring, B.; Iturriaga, E.; Campo, R.; Desvigne-Nickens, P.; Rosenberg, Y.; Steinhubl, S. R.; Califf, R. M.","Inan, O. T. (Georgia Institute of Technology)","Inan, O. T. (Georgia Institute of Technology); Tenaerts, P. (Duke University); Prindiville, S. A. (Office of the Director); Reynolds, H. R. (New York University); Dizon, D. S. (Brown University); Cooper-Arnold, K. (National Heart Lung and Blood Institute); Turakhia, M. (Stanford University); Pletcher, M. J. (University of California, San Francisco); Preston, K. L. (National Institute on Drug Abuse); Krumholz, H. M. (Yale University; Yale University; Yale University); Marlin, B. M. (University of Massachusetts Amherst); Mandl, K. D. (Harvard University); Klasnja, P. (University of Michigan); Spring, B. (Northwestern University); Iturriaga, E. (National Heart Lung and Blood Institute); Campo, R. (National Heart Lung and Blood Institute); Desvigne-Nickens, P. (National Heart Lung and Blood Institute); Rosenberg, Y. (National Heart Lung and Blood Institute); Steinhubl, S. R. (); Califf, R. M. (Duke University)","Stanford University; University of Michigan; Office of the Director; Brown University; Duke University; University of California, San Francisco; National Institute on Drug Abuse; New York University; Harvard University; University of Massachusetts Amherst; National Heart Lung and Blood Institute; Yale University; Georgia Institute of Technology; Northwestern University",grid.168010.e; grid.214458.e; grid.453125.4; grid.40263.33; grid.26009.3d; grid.266102.1; grid.420090.f; grid.137628.9; grid.38142.3c; grid.266683.f; grid.279885.9; grid.47100.32; grid.213917.f; grid.16753.36,United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States,Directorate for Computer & Information Science & Engineering; National Heart Lung and Blood Institute; National Center for Advancing Translational Sciences; National Institute on Drug Abuse,0,0,,,59,https://www.nature.com/articles/s41746-020-0302-y.pdf,https://app.dimensions.ai/details/publication/pub.1129780956,08 Information and Computing Sciences; 0801 Artificial Intelligence and Image Processing,3 Good Health and Well Being
1,pub.1128490589,10.1186/s12874-020-01024-9,32539726,PMC7295690,Using online technologies to improve diversity and inclusion in cognitive interviews with young people,BMC Medical Research Methodology,,"Adolescent; Betacoronavirus; Cognition; Coronavirus Infections; Feasibility Studies; Female; Health Surveys; Humans; Internet; Interviews as Topic; Male; Pandemics; Pneumonia, Viral; Psychometrics; Reproducibility of Results; Sexual Behavior; Sexual and Gender Minorities; United States; Young Adult",2020-12,2020,20,1,159,All OA; Gold,Article,"Upadhyay, Ushma D.; Lipkovich, Heather","Upadhyay, Ushma D. (University of California, San Francisco; University of California, San Francisco)","Upadhyay, Ushma D. (University of California, San Francisco; University of California, San Francisco); Lipkovich, Heather (University of California, San Francisco; University of Michigan)","University of California, San Francisco; University of Michigan",grid.266102.1; grid.214458.e,United States; United States,National Institute of Child Health and Human Development,1,1,,,20,https://bmcmedresmethodol.biomedcentral.com/track/pdf/10.1186/s12874-020-01024-9,https://app.dimensions.ai/details/publication/pub.1128490589,1117 Public Health and Health Services; 11 Medical and Health Sciences,4 Quality Education
0,pub.1128824958,10.1186/s12882-020-01901-x,32600374,PMC7323369,Prognostic imaging biomarkers for diabetic kidney disease (iBEAt): study protocol,BMC Nephrology,,,2020-12,2020,21,1,242,All OA; Gold,Article,"Gooding, Kim M.; Lienczewski, Chrysta; Papale, Massimo; Koivuviita, Niina; Maziarz, Marlena; Dutius Andersson, Anna-Maria; Sharma, Kanishka; Pontrelli, Paola; Garcia Hernandez, Alberto; Bailey, Julie; Tobin, Kay; Saunavaara, Virva; Zetterqvist, Anna; Shelley, David; Teh, Irvin; Ball, Claire; Puppala, Sapna; Ibberson, Mark; Karihaloo, Anil; Metsärinne, Kaj; Banks, Rosamonde E.; Gilmour, Peter S.; Mansfield, Michael; Gilchrist, Mark; de Zeeuw, Dick; Heerspink, Hiddo J. L.; Nuutila, Pirjo; Kretzler, Matthias; Welberry Smith, Matthew; Gesualdo, Loreto; Andress, Dennis; Grenier, Nicolas; Shore, Angela C.; Gomez, Maria F.; Sourbron, Steven; ","Gooding, Kim M. (University of Exeter; Royal Devon & Exeter NHS Foundation Trust)","Gooding, Kim M. (University of Exeter; Royal Devon & Exeter NHS Foundation Trust); Lienczewski, Chrysta (University of Michigan); Papale, Massimo (University of Bari Aldo Moro); Koivuviita, Niina (Turku University Hospital; Turku PET Centre); Maziarz, Marlena (Lund University); Dutius Andersson, Anna-Maria (Lund University); Sharma, Kanishka (University of Sheffield); Pontrelli, Paola (University of Bari Aldo Moro); Garcia Hernandez, Alberto (Astellas Pharma (Netherlands)); Bailey, Julie (Leeds Teaching Hospitals NHS Trust); Tobin, Kay (Leeds Teaching Hospitals NHS Trust); Saunavaara, Virva (Turku University Hospital); Zetterqvist, Anna (Lund University); Shelley, David (Leeds Teaching Hospitals NHS Trust; University of Leeds); Teh, Irvin (University of Leeds); Ball, Claire (Royal Devon & Exeter NHS Foundation Trust); Puppala, Sapna (Leeds Teaching Hospitals NHS Trust); Ibberson, Mark (Swiss Institute of Bioinformatics); Karihaloo, Anil (Novo Nordisk (United States)); Metsärinne, Kaj (Turku University Hospital); Banks, Rosamonde E. (University of Leeds); Gilmour, Peter S. (); Mansfield, Michael (Leeds Teaching Hospitals NHS Trust); Gilchrist, Mark (University of Exeter); de Zeeuw, Dick (University Medical Center Groningen; University of Groningen); Heerspink, Hiddo J. L. (University Medical Center Groningen; University of Groningen); Nuutila, Pirjo (Turku University Hospital; Turku PET Centre); Kretzler, Matthias (University of Michigan); Welberry Smith, Matthew (Leeds Teaching Hospitals NHS Trust); Gesualdo, Loreto (University of Bari Aldo Moro); Andress, Dennis (AbbVie (United States)); Grenier, Nicolas (); Shore, Angela C. (University of Exeter; Royal Devon & Exeter NHS Foundation Trust); Gomez, Maria F. (Lund University); Sourbron, Steven (University of Sheffield);  ()",University of Bari Aldo Moro; University Medical Center Groningen; Novo Nordisk (United States); Turku PET Centre; Turku University Hospital; University of Leeds; University of Groningen; University of Michigan; University of Sheffield; Astellas Pharma (Netherlands); Leeds Teaching Hospitals NHS Trust; AbbVie (United States); University of Exeter; Royal Devon & Exeter NHS Foundation Trust; Lund University; Swiss Institute of Bioinformatics,grid.7644.1; grid.4494.d; grid.452762.0; grid.470895.7; grid.410552.7; grid.9909.9; grid.4830.f; grid.214458.e; grid.11835.3e; grid.476166.4; grid.415967.8; grid.431072.3; grid.8391.3; grid.419309.6; grid.4514.4; grid.419765.8,Italy; Netherlands; United States; Finland; Finland; United Kingdom; Netherlands; United States; United Kingdom; Netherlands; United Kingdom; United States; United Kingdom; United Kingdom; Sweden; Switzerland,Swedish Heart-Lung Foundation; Kidney Research UK; Medical Research Council; Swedish Research Council; Swedish Foundation for Strategic Research,0,0,,,4,https://bmcnephrol.biomedcentral.com/track/pdf/10.1186/s12882-020-01901-x,https://app.dimensions.ai/details/publication/pub.1128824958,11 Medical and Health Sciences; 1103 Clinical Sciences,3 Good Health and Well Being
0,pub.1129100190,10.1038/s41598-020-68395-3,32647241,PMC7347647,Anesthetic agents affect urodynamic parameters and anesthetic depth at doses necessary to facilitate preclinical testing in felines,Scientific Reports,,,2020-12,2020,10,1,11401,All OA; Gold,Article,"Xu, Jiajie Jessica; Yousuf, Zuha; Ouyang, Zhonghua; Kennedy, Eric; Lester, Patrick A.; Martin, Tara; Bruns, Tim M.","Bruns, Tim M. (University of Michigan; University of Michigan)","Xu, Jiajie Jessica (University of Michigan; University of Michigan); Yousuf, Zuha (University of Michigan; University of Michigan); Ouyang, Zhonghua (University of Michigan; University of Michigan); Kennedy, Eric (University of Michigan; University of Michigan); Lester, Patrick A. (University of Michigan); Martin, Tara (University of Michigan); Bruns, Tim M. (University of Michigan; University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,5,https://www.nature.com/articles/s41598-020-68395-3.pdf,https://app.dimensions.ai/details/publication/pub.1129100190,1109 Neurosciences; 11 Medical and Health Sciences,
0,pub.1127124858,10.1186/s13012-020-00990-4,32334632,PMC7183389,"The Balanced Opioid Initiative: protocol for a clustered, sequential, multiple-assignment randomized trial to construct an adaptive implementation strategy to improve guideline-concordant opioid prescribing in primary care",Implementation Science,,,2020-12,2020,15,1,26,All OA; Gold,Article,"Quanbeck, Andrew; Almirall, Daniel; Jacobson, Nora; Brown, Randall T.; Landeck, Jillian K.; Madden, Lynn; Cohen, Andrew; Deyo, Brienna M. F.; Robinson, James; Johnson, Roberta A.; Schumacher, Nicholas","Quanbeck, Andrew (University of Wisconsin–Madison)","Quanbeck, Andrew (University of Wisconsin–Madison); Almirall, Daniel (University of Michigan); Jacobson, Nora (University of Wisconsin–Madison); Brown, Randall T. (University of Wisconsin–Madison); Landeck, Jillian K. (University of Wisconsin–Madison); Madden, Lynn (APT Foundation); Cohen, Andrew (); Deyo, Brienna M. F. (University of Wisconsin–Madison); Robinson, James (); Johnson, Roberta A. (University of Wisconsin–Madison); Schumacher, Nicholas (University of Wisconsin–Madison)",University of Michigan; APT Foundation; University of Wisconsin–Madison,grid.214458.e; grid.422797.d; grid.14003.36,United States; United States; United States,National Institute on Drug Abuse; National Center for Advancing Translational Sciences; National Institute On Alcohol Abuse and Alcoholism,0,0,,,4,https://implementationscience.biomedcentral.com/track/pdf/10.1186/s13012-020-00990-4,https://app.dimensions.ai/details/publication/pub.1127124858,1117 Public Health and Health Services; 11 Medical and Health Sciences,
0,pub.1128669932,10.1186/s40537-020-00315-8,,PMC7309216,Preventive healthcare policies in the US: solutions for disease management using Big Data Analytics,Journal of Big Data,,,2020-12,2020,7,1,38,All OA; Gold,Article,"Batarseh, Feras A.; Ghassib, Iya; Chong, Deri (Sondor); Su, Po-Hsuan","Batarseh, Feras A. (George Mason University)","Batarseh, Feras A. (George Mason University); Ghassib, Iya (University of Michigan); Chong, Deri (Sondor) (George Mason University); Su, Po-Hsuan (George Mason University)",George Mason University; University of Michigan,grid.22448.38; grid.214458.e,United States; United States,,0,0,,,1,https://journalofbigdata.springeropen.com/track/pdf/10.1186/s40537-020-00315-8,https://app.dimensions.ai/details/publication/pub.1128669932,08 Information and Computing Sciences,3 Good Health and Well Being
5,pub.1128306712,10.1016/j.mehy.2020.109985,32554324,PMC7282775,Noradrenergic and serotonergic drugs may have opposing effects on COVID-19 cytokine storm and associated psychological effects,Medical Hypotheses,,,2020-11,2020,144,,109985,All OA; Gold,Article,"Fitzgerald, Paul J.","Fitzgerald, Paul J. (University of Michigan)","Fitzgerald, Paul J. (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,3,https://doi.org/10.1016/j.mehy.2020.109985,https://app.dimensions.ai/details/publication/pub.1128306712,11 Medical and Health Sciences,
0,pub.1129821798,10.1016/j.ijbiomac.2020.07.293,32755705,PMC7396143,Structure of fish Toll-like receptors (TLR) and NOD-like receptors (NLR),International Journal of Biological Macromolecules,,,2020-10,2020,161,,1602-1617,All OA; Gold,Article,"Sahoo, Bikash Ranjan",,"Sahoo, Bikash Ranjan (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,,https://doi.org/10.1016/j.ijbiomac.2020.07.293,https://app.dimensions.ai/details/publication/pub.1129821798,0601 Biochemistry and Cell Biology; 06 Biological Sciences,
40,pub.1127859759,10.1093/neuros/nyaa252,32496518,PMC7313842,Letter: COVID-19 Pandemic—The Bystander Effect on Stroke Care in Michigan,Neurosurgery,,,2020-09-01,2020,87,3,nyaa252-,All OA; Gold,Article,"Pandey, Aditya S; Daou, Badih J; Tsai, Jenny P; Zaidi, Syed F; Salahuddin, Hisham; Gemmete, Joseph J; Oliver, Marion J; Singer, Justin; Elder, Theresa A; Mbabuike, Nnenna; Adel, Joseph G; Gujrati, Yogesh; Saleemi, Muhammad Adeel; Siddiqui, Fazeel M; Elias, Augusto E; Rehman, Mohammed F; Marin, Horia; Chebl, Alex B; Kole, Maximillian; Wilseck, Jeffrey M; Kazmierczak, Chris D; Mick, James M; Majjhoo, Aniel Q; Naravetla, Bharath R; Rayes, Mahmoud; Luqman, Ali W; Richards, Boyd F; Kelkar, Prashant; Burgess, Richard; Thompson, B Gregory; Chaudhary, Neeraj; Mazaris, Paul A; Qahwash, Omar; Razak, M Anmar; Jumaa, Mouhammad A; Kung, Vieh; Packard, Laurel; Ahrar, Asad; Mulo, Kostiko; Lyons, Leah; Mazaris, Paul; Khan, Muhib; Wilseck, Zachary; Dye, Scott; Fearer, Kelsey J; Brady, Megan; Norris, Gregory M; Snyder, Julie; Yotkois, Ashley; Zoar, Mauricia; Perkins, Megan; Smitt, Marisa; Tong, Doris; Shawver, Julie",,"Pandey, Aditya S (University of Michigan); Daou, Badih J (University of Michigan); Tsai, Jenny P (Spectrum Health Blodgett Hospital); Zaidi, Syed F (University of Toledo); Salahuddin, Hisham (University of Toledo); Gemmete, Joseph J (University of Michigan); Oliver, Marion J (Spectrum Health Blodgett Hospital); Singer, Justin (Spectrum Health Blodgett Hospital); Elder, Theresa A (); Mbabuike, Nnenna (); Adel, Joseph G (); Gujrati, Yogesh (Michigan State University; Sparrow Health System); Saleemi, Muhammad Adeel (Michigan State University; Sparrow Health System); Siddiqui, Fazeel M (University of Michigan); Elias, Augusto E (University of Michigan); Rehman, Mohammed F (Henry Ford Health System); Marin, Horia (Henry Ford Health System); Chebl, Alex B (Henry Ford Health System); Kole, Maximillian (Henry Ford Health System); Wilseck, Jeffrey M (Oakland University); Kazmierczak, Chris D (Oakland University); Mick, James M (Oakland University); Majjhoo, Aniel Q (); Naravetla, Bharath R (); Rayes, Mahmoud (); Luqman, Ali W (Wayne State University); Richards, Boyd F (); Kelkar, Prashant (); Burgess, Richard (University of Toledo); Thompson, B Gregory (University of Michigan); Chaudhary, Neeraj (University of Michigan; University of Michigan); Mazaris, Paul A (Spectrum Health Blodgett Hospital); Qahwash, Omar (); Razak, M Anmar (Michigan State University; Sparrow Health System); Jumaa, Mouhammad A (University of Toledo); Kung, Vieh (University of Toledo); Packard, Laurel (Spectrum Health Blodgett Hospital); Ahrar, Asad (Spectrum Health Blodgett Hospital); Mulo, Kostiko (Spectrum Health Blodgett Hospital); Lyons, Leah (Spectrum Health Blodgett Hospital); Mazaris, Paul (Spectrum Health Blodgett Hospital); Khan, Muhib (Spectrum Health Blodgett Hospital); Wilseck, Zachary (University of Michigan); Dye, Scott (University of Michigan); Fearer, Kelsey J (University of Michigan); Brady, Megan (Henry Ford Health System); Norris, Gregory M (); Snyder, Julie (); Yotkois, Ashley (); Zoar, Mauricia (); Perkins, Megan (); Smitt, Marisa (Wayne State University); Tong, Doris (Michigan State University); Shawver, Julie (University of Toledo)",University of Michigan; Oakland University; Wayne State University; Sparrow Health System; Michigan State University; University of Toledo; Henry Ford Health System; Spectrum Health Blodgett Hospital,grid.214458.e; grid.261277.7; grid.254444.7; grid.478033.b; grid.17088.36; grid.267337.4; grid.239864.2; grid.430538.9,United States; United States; United States; United States; United States; United States; United States; United States,,3,3,,,42,https://academic.oup.com/neurosurgery/article-pdf/doi/10.1093/neuros/nyaa252/33341544/nyaa252.pdf,https://app.dimensions.ai/details/publication/pub.1127859759,1109 Neurosciences; 11 Medical and Health Sciences; 1103 Clinical Sciences,
181,pub.1129826217,10.1097/icu.0000000000000684,32740064,,Eye banking in the coronavirus disease 2019 era.,Current Opinion in Ophthalmology,,"Betacoronavirus; Corneal Transplantation; Coronavirus Infections; Disease Transmission, Infectious; Eye Banks; Humans; Pandemics; Pneumonia, Viral; Practice Guidelines as Topic; Tissue Donors; Tissue and Organ Harvesting; Tissue and Organ Procurement",2020-09,2020,31,5,389-395,Closed,Article,"Ballouz, Dena; Mian, Shahzad I",,"Ballouz, Dena (University of Michigan); Mian, Shahzad I ()",University of Michigan,grid.214458.e,United States,,0,0,,,4,,https://app.dimensions.ai/details/publication/pub.1129826217,1117 Public Health and Health Services; 11 Medical and Health Sciences,
55,pub.1128115801,10.1016/j.ophtha.2020.05.048,32502595,PMC7265847,Using Social Media to Disseminate Ophthalmic Information During the #COVID19 Pandemic,Ophthalmology,,,2020-09,2020,127,9,e75-e78,All OA; Gold,Article,"Tsui, Edmund; Rao, Rajesh C.; Carey, Andrew R.; Feng, Matthew T.; Provencher, Lorraine M.","Tsui, Edmund (University of California, Los Angeles)","Tsui, Edmund (University of California, Los Angeles); Rao, Rajesh C. (University of Michigan; University of Michigan); Carey, Andrew R. (); Feng, Matthew T. (Price Vision Group); Provencher, Lorraine M. (Cincinnati Eye Institute)","Cincinnati Eye Institute; Price Vision Group; University of Michigan; University of California, Los Angeles",grid.418609.2; grid.477774.0; grid.214458.e; grid.19006.3e,United States; United States; United States; United States,Research to Prevent Blindness,0,0,,,19,http://www.aaojournal.org/article/S0161642020305145/pdf,https://app.dimensions.ai/details/publication/pub.1128115801,1113 Ophthalmology and Optometry; 11 Medical and Health Sciences; 1103 Clinical Sciences; 1117 Public Health and Health Services,
38,pub.1128885533,10.1136/neurintsurg-2020-016502,32606103,PMC7371488,Neuroendovascular clinical trials disruptions due to COVID-19. Potential future challenges and opportunities,Journal of NeuroInterventional Surgery,,,2020-09,2020,12,9,831-835,All OA; Gold,Article,"T, Ansaar; Leslie-Mazwi, Thabele M; Fargen, Kyle M; Pandey, Aditya S; Dabus, Guilherme; Hassan, Ameer E; Fraser, Justin F; Hirsch, Joshua A; Gupta, Rishi; Hanel, Ricardo; Yoo, Albert J; Bozorgchami, Hormozd; Fiorella, David; Mocco, J; Arthur, Adam S; Zaidat, Osama; Siddiqui, Adnan H","T, Ansaar ","T, Ansaar (); Leslie-Mazwi, Thabele M (Massachusetts General Hospital); Fargen, Kyle M (Wake Forest University); Pandey, Aditya S (University of Michigan); Dabus, Guilherme (Baptist Hospital of Miami); Hassan, Ameer E (The University of Texas Rio Grande Valley); Fraser, Justin F (University of Kentucky); Hirsch, Joshua A (Massachusetts General Hospital); Gupta, Rishi (WellStar Health System); Hanel, Ricardo (Baptist Medical Center Jacksonville); Yoo, Albert J (); Bozorgchami, Hormozd (Oregon Health & Science University); Fiorella, David (Stony Brook University); Mocco, J (Mount Sinai Health System); Arthur, Adam S (University of Tennessee Health Science Center); Zaidat, Osama (); Siddiqui, Adnan H (Kaleida Health)",Kaleida Health; University of Kentucky; University of Michigan; Oregon Health & Science University; Stony Brook University; Mount Sinai Health System; Baptist Hospital of Miami; Baptist Medical Center Jacksonville; The University of Texas Rio Grande Valley; WellStar Health System; Massachusetts General Hospital; Wake Forest University; University of Tennessee Health Science Center,grid.414916.f; grid.266539.d; grid.214458.e; grid.5288.7; grid.36425.36; grid.425214.4; grid.414213.1; grid.414225.4; grid.449717.8; grid.430892.4; grid.32224.35; grid.241167.7; grid.267301.1,United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; United States,,1,1,,,12,https://jnis.bmj.com/content/neurintsurg/early/2020/07/03/neurintsurg-2020-016502.full.pdf,https://app.dimensions.ai/details/publication/pub.1128885533,11 Medical and Health Sciences; 1103 Clinical Sciences,
24,pub.1128669886,10.1016/j.jpeds.2020.06.054,32585238,PMC7308757,Professional Obligations of Clinicians and Institutions in Pediatric Care Settings During a Public Health Crisis: A Review,The Journal of Pediatrics,,,2020-09,2020,224,,10-15,"All OA; Green, Published",Article,"Laventhal, Naomi T.; Basak, Ratna B.; Dell, Mary Lynn; Elster, Nannette; Geis, Gina; Macauley, Robert C.; Mercurio, Mark R.; Opel, Douglas J.; Shalowitz, David I.; Statter, Mindy B.; Diekema, Douglas S.","Laventhal, Naomi T. (University of Michigan)","Laventhal, Naomi T. (University of Michigan); Basak, Ratna B. (Brookdale University Hospital and Medical Center); Dell, Mary Lynn (The Ohio State University); Elster, Nannette (Loyola University Chicago); Geis, Gina (Albany Medical College); Macauley, Robert C. (Oregon Health & Science University); Mercurio, Mark R. (Yale University); Opel, Douglas J. (University of Washington); Shalowitz, David I. (Wake Forest University); Statter, Mindy B. (Albert Einstein College of Medicine); Diekema, Douglas S. (University of Washington)",University of Michigan; Loyola University Chicago; Albert Einstein College of Medicine; The Ohio State University; Wake Forest University; Albany Medical College; Brookdale University Hospital and Medical Center; University of Washington; Oregon Health & Science University; Yale University,grid.214458.e; grid.164971.c; grid.251993.5; grid.261331.4; grid.241167.7; grid.413558.e; grid.287625.c; grid.34477.33; grid.5288.7; grid.47100.32,United States; United States; United States; United States; United States; United States; United States; United States; United States; United States,,0,0,,,3,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7308757,https://app.dimensions.ai/details/publication/pub.1128669886,1106 Human Movement and Sports Science; 11 Medical and Health Sciences; 1114 Paediatrics and Reproductive Medicine,
14,pub.1127544560,10.1136/heartjnl-2020-317104,32398246,PMC7246096,Flattening the curve in COVID-19 using personalised protective equipment: lessons from air pollution,Heart,,,2020-09,2020,106,17,1286-1288,All OA; Gold,Article,"Rajagopalan, Sanjay; Huang, Sui; Brook, Robert D","Rajagopalan, Sanjay (Case Western Reserve University)","Rajagopalan, Sanjay (Case Western Reserve University); Huang, Sui (Institute for Systems Biology); Brook, Robert D (University of Michigan)",Institute for Systems Biology; Case Western Reserve University; University of Michigan,grid.64212.33; grid.67105.35; grid.214458.e,United States; United States; United States,,4,4,,,16,https://heart.bmj.com/content/heartjnl/early/2020/06/18/heartjnl-2020-317104.full.pdf,https://app.dimensions.ai/details/publication/pub.1127544560,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences; 1103 Clinical Sciences,
12,pub.1129829397,10.1208/s12248-020-00483-8,32743771,PMC7396203,Correction to: Remdesivir for Treatment of COVID-19: Combination of Pulmonary and IV Administration May Offer Additional Benefit,The AAPS Journal,,,2020-09,2020,22,5,102,All OA; Gold,Article,"Sun, Duxin","Sun, Duxin (University of Michigan)","Sun, Duxin (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,,https://link.springer.com/content/pdf/10.1208/s12248-020-00483-8.pdf,https://app.dimensions.ai/details/publication/pub.1129829397,11 Medical and Health Sciences; 1115 Pharmacology and Pharmaceutical Sciences,
10,pub.1127170924,10.1007/s10461-020-02893-3,32347403,PMC7186186,COVID-19 Pandemic Disrupts HIV Continuum of Care and Prevention: Implications for Research and Practice Concerning Community-Based Organizations and Frontline Providers,AIDS and Behavior,,,2020-09,2020,24,9,2486-2489,All OA; Gold,Article,"Pinto, Rogério M.; Park, Sunggeun","Park, Sunggeun (University of Michigan)","Pinto, Rogério M. (University of Michigan); Park, Sunggeun (University of Michigan)",University of Michigan,grid.214458.e,United States,,6,6,,,6,https://link.springer.com/content/pdf/10.1007/s10461-020-02893-3.pdf,https://app.dimensions.ai/details/publication/pub.1127170924,16 Studies in Human Society; 1117 Public Health and Health Services; 1607 Social Work; 11 Medical and Health Sciences,
9,pub.1129452037,10.1016/j.jadohealth.2020.06.019,32690467,PMC7367774,Unintended Consequences of the COVID-19 Pandemic on the Sexual and Reproductive Health of Youth,Journal of Adolescent Health,,,2020-09,2020,67,3,326-327,All OA; Gold,Article,"Mmeje, Okeoma O.; Coleman, Jenell S.; Chang, Tammy","Mmeje, Okeoma O. (Michigan Medicine; University of Michigan)","Mmeje, Okeoma O. (Michigan Medicine; University of Michigan); Coleman, Jenell S. (Johns Hopkins University); Chang, Tammy (University of Michigan; Michigan Medicine)",Johns Hopkins University; Michigan Medicine; University of Michigan,grid.21107.35; grid.412590.b; grid.214458.e,United States; United States; United States,,0,0,,,4,http://www.jahonline.org/article/S1054139X20303323/pdf,https://app.dimensions.ai/details/publication/pub.1129452037,17 Psychology and Cognitive Sciences; 11 Medical and Health Sciences; 13 Education,
7,pub.1130077374,10.2105/ajph.2020.305845,32783713,PMC7427235,Housing as a Determinant of COVID-19 Inequities.,American Journal of Public Health,,"Betacoronavirus; Coronavirus Infections; Homeless Persons; Housing; Humans; Pandemics; Pneumonia, Viral; Public Health; Research; Socioeconomic Factors; United States",2020-09,2020,110,9,1369-1370,Closed,Article,"Mehdipanah, Roshanak",,"Mehdipanah, Roshanak (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,2,,https://app.dimensions.ai/details/publication/pub.1130077374,11 Medical and Health Sciences,
