"About the data: Exported on Aug 05, 2020. Criteria: Text - '""2019-nCoV"" OR ""COVID-19"" OR “SARS-CoV-2” OR ""HCoV-2019"" OR ""hcov"" OR ""NCOVID-19"" OR  ""severe acute respiratory syndrome coronavirus 2"" OR ""severe acute respiratory syndrome corona virus 2"" OR ((""coro...' in full data; Publication Year is 2020; Research Organization is University of Michigan–Flint or University of Michigan–Dearborn or University of Michigan or Michigan Medicine or VA Ann Arbor Healthcare System. For more information, please see https://app.dimensions.ai/datasources. © 2020 Digital Science &amp; Research Solutions Inc. All rights reserved. Parts of this work may also be protected by copyright of content providers and other third parties, which together with all rights of Digital Science, user agrees not to violate. Redistribution / external use of this work (or parts thereof) is prohibited without prior written approval. Please contact info@dimensions.ai for further information.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals
41,pub.1127507004,10.1101/2020.05.06.20093658,,,Disinfection effect of pulsed xenon ultraviolet irradiation on SARS-CoV-2 and implications for environmental risk of COVID-19 transmission,medRxiv,,,2020-05-11,2020,,,2020.05.06.20093658,"All OA; Green, Published",Preprint,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)","University of Michigan; University of California, San Francisco; The University of Texas MD Anderson Cancer Center; United Hospital Center; HonorHealth; Texas Biomedical Research Institute; Mayo Clinic",grid.214458.e; grid.266102.1; grid.240145.6; grid.438982.c; grid.477855.c; grid.250889.e; grid.66875.3a,United States; United States; United States; United States; United States; United States; United States,,0,0,,,34,https://www.medrxiv.org/content/medrxiv/early/2020/05/11/2020.05.06.20093658.full.pdf,https://app.dimensions.ai/details/publication/pub.1127507004,1117 Public Health and Health Services; 11 Medical and Health Sciences,
40,pub.1127482264,10.1093/cid/ciaa560,32392334,PMC7239254,COVID-19 Clinical Trial Oversight at a Major Academic Medical Center: Approach of the Michigan Medicine COVID-19 Clinical Trial Committees,Clinical Infectious Diseases,,,2020-05-11,2020,,,ciaa560-,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan,grid.214458.e,United States,,2,2,,,1,https://academic.oup.com/cid/article-pdf/doi/10.1093/cid/ciaa560/33203257/ciaa560.pdf,https://app.dimensions.ai/details/publication/pub.1127482264,11 Medical and Health Sciences; 1103 Clinical Sciences,
14,pub.1127544560,10.1136/heartjnl-2020-317104,32398246,PMC7246096,Flattening the curve in COVID-19 using personalised protective equipment: lessons from air pollution,Heart,,,2020-05-11,2020,,,heartjnl-2020-317104,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",Case Western Reserve University; University of Michigan; Institute for Systems Biology,grid.67105.35; grid.214458.e; grid.64212.33,United States; United States; United States,,3,3,,,16,https://heart.bmj.com/content/heartjnl/early/2020/06/18/heartjnl-2020-317104.full.pdf,https://app.dimensions.ai/details/publication/pub.1127544560,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences; 1103 Clinical Sciences,
60,pub.1127476143,10.12669/pjms.36.covid19-s4.2784,32582320,PMC7306946,Beyond transmission: Dire need for integration of nutrition interventions in COVID-19 pandemic-response strategies in Developing Countries like Pakistan,Pakistan Journal of Medical Sciences,,,2020-05-09,2020,36,COVID19-S4,s85-s89,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan,grid.214458.e,United States,,1,1,,,,http://www.pjms.org.pk/index.php/pjms/article/download/2784/562,https://app.dimensions.ai/details/publication/pub.1127476143,1117 Public Health and Health Services; 11 Medical and Health Sciences,2 Zero Hunger
72,pub.1125952518,10.2215/cjn.03530320,32220930,PMC7269218,Sound Science before Quick Judgement Regarding RAS Blockade in COVID-19,Clinical Journal of the American Society of Nephrology,,"Angiotensin-Converting Enzyme Inhibitors; Betacoronavirus; Coronavirus Infections; Humans; Pandemics; Peptidyl-Dipeptidase A; Pneumonia, Viral; Renin-Angiotensin System",2020-05-07,2020,15,5,cjn.03530320,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Pennsylvania; Duke University; University of Michigan; Children's Hospitals and Clinics of Minnesota; Northwestern University; London School of Hygiene & Tropical Medicine; University of Ottawa; Hospital Universitari Vall d'Hebron; University of Virginia; University of Melbourne; Vanderbilt University Medical Center; Wake Forest University; Stanford University; Johns Hopkins University,grid.25879.31; grid.26009.3d; grid.214458.e; grid.418507.f; grid.16753.36; grid.8991.9; grid.28046.38; grid.411083.f; grid.27755.32; grid.1008.9; grid.412807.8; grid.241167.7; grid.168010.e; grid.21107.35,United States; United States; United States; United States; United States; United Kingdom; Canada; Spain; United States; Australia; United States; United States; United States; United States,United States-Israel Binational Science Foundation; National Institute of Diabetes and Digestive and Kidney Diseases; American Heart Association; National Heart Lung and Blood Institute,16,16,,,204,https://cjasn.asnjournals.org/content/clinjasn/15/5/714.full.pdf,https://app.dimensions.ai/details/publication/pub.1125952518,11 Medical and Health Sciences; 1103 Clinical Sciences,
30,pub.1125637647,10.4269/ajtmh.20-0135,32162604,PMC7204580,How Is the World Responding to the Novel Coronavirus Disease (COVID-19) Compared with the 2014 West African Ebola Epidemic? The Importance of China as a Player in the Global Economy.,American Journal of Tropical Medicine and Hygiene,,"Africa, Western; Betacoronavirus; China; Coronavirus Infections; Disaster Planning; Disease Outbreaks; Ebolavirus; Global Burden of Disease; Global Health; Hemorrhagic Fever, Ebola; Humans; International Cooperation; Pandemics; Pneumonia, Viral",2020-05-06,2020,102,5,924-925,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan,grid.214458.e,United States,,4,4,,,15,http://www.ajtmh.org/deliver/fulltext/14761645/102/5/tpmd200135.pdf?itemId=%2Fcontent%2Fjournals%2F10.4269%2Fajtmh.20-0135&mimeType=pdf&containerItemId=content/journals/14761645,https://app.dimensions.ai/details/publication/pub.1125637647,11 Medical and Health Sciences,
5,pub.1125608760,10.7326/m20-0907,32160273,PMC7081177,How Should U.S. Hospitals Prepare for Coronavirus Disease 2019 (COVID-19)?,Annals of Internal Medicine,,"Betacoronavirus; Coronavirus Infections; Cross Infection; Equipment and Supplies, Hospital; Hospital Bed Capacity; Hospitals; Humans; Infectious Disease Transmission, Patient-to-Professional; Pandemics; Pneumonia, Viral; United States",2020-05-05,2020,172,9,621-622,"All OA; Green, Published",Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",Johns Hopkins University; Georgetown University; University of Michigan,grid.21107.35; grid.213910.8; grid.214458.e,United States; United States; United States,,36,36,,,112,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7081177,https://app.dimensions.ai/details/publication/pub.1125608760,11 Medical and Health Sciences,
0,pub.1127397944,10.1101/2020.05.03.075283,,,Mesenchymal stem cells with overexpression of Angiotensin-converting enzyme-2 improved the microenvironment and cardiac function in a rat model of myocardial infarction,bioRxiv,,,2020-05-05,2020,,,2020.05.03.075283,"All OA; Green, Published",Preprint,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan; Nanjing Medical University,grid.214458.e; grid.89957.3a,United States; China,Colgate-Palmolive (United States),0,0,,,1,https://www.biorxiv.org/content/biorxiv/early/2020/05/05/2020.05.03.075283.full.pdf,https://app.dimensions.ai/details/publication/pub.1127397944,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences,
1,pub.1127332853,10.1080/10401334.2020.1754835,32363950,,A Proposed Shared Vision for Leadership Development for all Medical Students: A Call from a Coalition of Diverse Medical Schools,Teaching and Learning in Medicine,,,2020-05-02,2020,,,1-8,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",The University of Texas at Austin; Mayo Clinic; University of Michigan; Harvard University; University of North Carolina at Chapel Hill; Washington State University; University of Utah; American Medical Association,grid.89336.37; grid.66875.3a; grid.214458.e; grid.38142.3c; grid.10698.36; grid.30064.31; grid.223827.e; grid.413701.0,United States; United States; United States; United States; United States; United States; United States; United States,,1,1,,,8,https://www.tandfonline.com/doi/pdf/10.1080/10401334.2020.1754835?needAccess=true,https://app.dimensions.ai/details/publication/pub.1127332853,1303 Specialist Studies In Education; 1302 Curriculum and Pedagogy; 13 Education,
32,pub.1127349777,10.1152/ajplung.00152.2020,32364442,PMC7203572,Rigor before speculation in COVID-19 therapy,American Journal of Physiology - Lung Cellular and Molecular Physiology,,"Betacoronavirus; Coronavirus Infections; Humans; Pandemics; Pneumonia, Viral",2020-05-01,2020,318,5,l1027-l1028,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",Northwestern University; Duke University; Wake Forest University; University of Melbourne; University of Michigan; Johns Hopkins University,grid.16753.36; grid.26009.3d; grid.241167.7; grid.1008.9; grid.214458.e; grid.21107.35,United States; United States; United States; Australia; United States; United States,Imperial College London; National Institute of Diabetes and Digestive and Kidney Diseases,0,0,,,11,https://journals.physiology.org/doi/pdf/10.1152/ajplung.00152.2020,https://app.dimensions.ai/details/publication/pub.1127349777,0606 Physiology; 11 Medical and Health Sciences; 1116 Medical Physiology; 06 Biological Sciences,
16,pub.1125125466,10.1001/jamaoncol.2019.5969,32105290,,Cancer Survivorship—A Call to Action,JAMA Oncology,,,2020-05-01,2020,6,5,632-633,Closed,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan,grid.214458.e,United States,,2,2,,,28,,https://app.dimensions.ai/details/publication/pub.1125125466,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1112 Oncology and Carcinogenesis,
14,pub.1127428262,10.12788/jhm.3446,32379022,,Improving Hand Hygiene Adherence in Healthcare Workers Before Patient Contact: A Multimodal Intervention in Four Tertiary Care Hospitals in Japan.,Journal of Hospital Medicine,,"Coronavirus Infections; Cross Infection; Guideline Adherence; Hand Disinfection; Hospital Units; Humans; Infectious Disease Transmission, Professional-to-Patient; Pandemics; Pneumonia, Viral; Practice Guidelines as Topic",2020-05-01,2020,15,5,262-267,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",VA Ann Arbor Healthcare System; Niigata City General Hospital; University of Michigan; Niigata University; Niigata Prefectural Shibata Hospital,grid.413800.e; grid.416205.4; grid.214458.e; grid.260975.f; grid.416211.1,United States; Japan; United States; Japan; Japan,,1,1,,,2,https://mdedge-files-live.s3.us-east-2.amazonaws.com/files/s3fs-public/issues/articles/jhm01505262.pdf,https://app.dimensions.ai/details/publication/pub.1127428262,1117 Public Health and Health Services; 11 Medical and Health Sciences,
13,pub.1127722149,10.37765/ajmc.2020.42920,32436675,,Expanding coverage for essential care during COVID-19.,The American journal of managed care,,"Betacoronavirus; Coronavirus Infections; Health Policy; Humans; Insurance, Health; Pandemics; Pneumonia, Viral; Public Health; United States",2020-05-01,2020,26,5,195-196,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan,grid.214458.e,United States,,1,1,,,,https://ajmc.s3.amazonaws.com/_media/_pdf/AJMC_05_2020_Fendrick final.pdf,https://app.dimensions.ai/details/publication/pub.1127722149,1117 Public Health and Health Services; 11 Medical and Health Sciences,
8,pub.1126696531,10.1148/rycan.2020204011,,PMC7233388,Transitioning to a New Normal after COVID-19: Preparing to Get Back on Track for Cancer Imaging,Radiology Imaging Cancer,,,2020-05-01,2020,2,3,e204011,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan,grid.214458.e,United States,,6,6,,,28,https://pubs.rsna.org/doi/pdf/10.1148/rycan.2020204011,https://app.dimensions.ai/details/publication/pub.1126696531,,
2,pub.1126497415,10.1089/tmj.2020.29040.rb,32275485,,"Telemedicine and the COVID-19 Pandemic, Lessons for the Future",Telemedicine Journal and e-Health,,"Coronavirus Infections; Forecasting; Humans; Pandemics; Pneumonia, Viral; Telemedicine",2020-05-01,2020,26,5,571-573,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Miami; University of Cincinnati; University of Michigan,grid.26790.3a; grid.24827.3b; grid.214458.e,United States; United States; United States,,26,26,,,17,https://www.liebertpub.com/doi/pdf/10.1089/tmj.2020.29040.rb,https://app.dimensions.ai/details/publication/pub.1126497415,08 Information and Computing Sciences; 09 Engineering; 11 Medical and Health Sciences; 1117 Public Health and Health Services; 0903 Biomedical Engineering; 0807 Library and Information Studies,
276,pub.1126387222,10.1016/j.jiph.2020.03.019,32340833,PMC7142680,Coronavirus disease 2019 (COVID-19): A literature review,Journal of Infection and Public Health,,"Betacoronavirus; Clinical Trials as Topic; Coronavirus Infections; Disease Outbreaks; Humans; Pandemics; Pneumonia, Viral",2020-05,2020,13,5,667-673,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)","Syiah Kuala University; Warmadewa University; University of Michigan; University of Western Australia; Shizuoka Cancer Center; Ministry of Health; University of California, Davis",grid.440768.9; grid.443306.6; grid.214458.e; grid.1012.2; grid.415797.9; grid.415732.6; grid.27860.3b,Indonesia; Indonesia; United States; Australia; Japan; Cambodia; United States,,44,44,,,52,https://doi.org/10.1016/j.jiph.2020.03.019,https://app.dimensions.ai/details/publication/pub.1126387222,1117 Public Health and Health Services; 11 Medical and Health Sciences,3 Good Health and Well Being
168,pub.1128091401,10.1016/j.tmaid.2020.101754,32492485,,"Comparison of clinical and epidemiological characteristics of asymptomatic and symptomatic SARS-CoV-2 infection: A multi-center study in Sichuan Province, China",Travel Medicine and Infectious Disease,,,2020-05,2020,,,101754,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan; Sichuan Academy of Medical Sciences & Sichuan Provincial People's Hospital,grid.214458.e; grid.410646.1,United States; China,,3,3,,,15,https://doi.org/10.1016/j.tmaid.2020.101754,https://app.dimensions.ai/details/publication/pub.1128091401,1108 Medical Microbiology; 11 Medical and Health Sciences,
107,pub.1127987530,10.1016/j.tcm.2020.05.004,32474135,PMC7255720,Management of Cardiovascular Disease During Coronavirus Disease (COVID-19) Pandemic,Trends in Cardiovascular Medicine,,,2020-05,2020,,,,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of South Florida; MedStar Washington Hospital Center; Washington University in St. Louis; Brigham and Women's Hospital; Lahey Hospital and Medical Center; Case Western Reserve University; University of Toronto; Beth Israel Deaconess Medical Center; Mayo Clinic; University of Michigan; Massachusetts General Hospital,grid.170693.a; grid.415235.4; grid.4367.6; grid.62560.37; grid.415731.5; grid.67105.35; grid.17063.33; grid.239395.7; grid.66875.3a; grid.214458.e; grid.32224.35,United States; United States; United States; United States; United States; United States; Canada; United States; United States; United States; United States,,4,4,,,22,https://doi.org/10.1016/j.tcm.2020.05.004,https://app.dimensions.ai/details/publication/pub.1127987530,1102 Cardiorespiratory Medicine and Haematology; 1117 Public Health and Health Services; 11 Medical and Health Sciences,
85,pub.1127956990,10.21037/jtd.2020.04.32,32642084,PMC7330355,Society for Advanced Bronchoscopy Consensus Statement and Guidelines for bronchoscopy and airway management amid the COVID-19 pandemic,Journal of Thoracic Disease,,,2020-05,2020,12,5,1781-1798,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)","FirstHealth of the Carolinas; University of Colorado Anschutz Medical Campus; Massachusetts General Hospital; Spectrum Health Blodgett Hospital; University of California, Los Angeles; Penn State Milton S. Hershey Medical Center; University of Michigan; University of California, San Diego; University of North Carolina at Chapel Hill; Levine Cancer Institute; Hospital Infantil de México Federico Gómez",grid.428595.7; grid.430503.1; grid.32224.35; grid.430538.9; grid.19006.3e; grid.240473.6; grid.214458.e; grid.266100.3; grid.10698.36; grid.468189.a; grid.414757.4,United States; United States; United States; United States; United States; United States; United States; United States; United States; United States; Mexico,,1,1,,,1,https://doi.org/10.21037/jtd.2020.04.32,https://app.dimensions.ai/details/publication/pub.1127956990,11 Medical and Health Sciences; 1103 Clinical Sciences,
56,pub.1126271841,10.1002/phar.2394,32267979,PMC7262068,COVID‐19: The Uninvited Guest in the Intensive Care Unit — Implications for Pharmacotherapy,Pharmacotherapy The Journal of Human Pharmacology and Drug Therapy,,"Antiviral Agents; Betacoronavirus; Clinical Trials as Topic; Coronavirus Infections; Glucocorticoids; Humans; Immunomodulation; Intensive Care Units; Pandemics; Pneumonia, Viral",2020-05,2020,40,5,382-386,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan; Hennepin County Medical Center; University of Minnesota,grid.214458.e; grid.414021.2; grid.17635.36,United States; United States; United States,,4,4,,,15,https://accpjournals.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/phar.2394,https://app.dimensions.ai/details/publication/pub.1126271841,11 Medical and Health Sciences; 1115 Pharmacology and Pharmaceutical Sciences,
54,pub.1125679184,10.1016/j.ijid.2020.03.019,32171951,PMC7194910,Preliminary estimation of the novel coronavirus disease (COVID-19) cases in Iran: A modelling analysis based on overseas cases and air travel data,International Journal of Infectious Diseases,,"Air Travel; Betacoronavirus; Coronavirus Infections; Humans; Iran; Pandemics; Pneumonia, Viral; Travel-Related Illness",2020-05,2020,94,,29-31,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",Hong Kong Polytechnic University; University of Michigan; Southern Medical University; Chinese University of Hong Kong,grid.16890.36; grid.214458.e; grid.284723.8; grid.10784.3a,China; United States; China; China,,15,15,,,1,https://doi.org/10.1016/j.ijid.2020.03.019,https://app.dimensions.ai/details/publication/pub.1125679184,1117 Public Health and Health Services; 11 Medical and Health Sciences,
48,pub.1126666956,10.1111/jgs.16490,32293023,PMC7262293,ResearchCOVID‐19 Preparedness in Michigan Nursing Homes,Journal of the American Geriatrics Society,,,2020-05,2020,68,5,937-939,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan,grid.214458.e,United States,National Institute on Aging; Agency for Healthcare Research and Quality,3,3,,,97,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jgs.16490,https://app.dimensions.ai/details/publication/pub.1126666956,11 Medical and Health Sciences,
46,pub.1127766195,10.1002/cld.969,32537133,PMC7280641,Potential Treatments for SARS‐CoV‐2 Infection,Clinical Liver Disease,,,2020-05,2020,15,5,181-186,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan,grid.214458.e,United States,,1,1,,,5,https://aasldpubs.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/cld.969,https://app.dimensions.ai/details/publication/pub.1127766195,,
40,pub.1126776157,10.1016/j.ijid.2020.04.034,32315808,PMC7166025,The relative transmissibility of asymptomatic cases among close contacts,International Journal of Infectious Diseases,,"Asymptomatic Infections; Betacoronavirus; China; Coronavirus Infections; Humans; Pandemics; Pneumonia, Viral",2020-05,2020,94,,145-147,All OA; Gold,Article,"Wensing, Michel; Sales, Anne; Armstrong, Rebecca; Wilson, Paul","Wensing, Michel (University Hospital Heidelberg; Heidelberg University)","Wensing, Michel (University Hospital Heidelberg; Heidelberg University); Sales, Anne (VA Ann Arbor Healthcare System; University of Michigan); Armstrong, Rebecca (National Disability Insurance Agency); Wilson, Paul (University of Manchester)",University of Michigan; Chinese University of Hong Kong; Southern Medical University; Hong Kong Polytechnic University,grid.214458.e; grid.10784.3a; grid.284723.8; grid.16890.36,United States; China; China; China,,18,18,,,43,https://doi.org/10.1016/j.ijid.2020.04.034,https://app.dimensions.ai/details/publication/pub.1126776157,1117 Public Health and Health Services; 11 Medical and Health Sciences,
