"About the data: Exported on May 11, 2020. Criteria: Text - '""2019-nCoV"" OR ""COVID-19"" OR “SARS-CoV-2” OR ""HCoV-2019"" OR ""hcov"" OR ""NCOVID-19"" OR  ""severe acute respiratory syndrome coronavirus 2"" OR ""severe acute respiratory syndrome corona virus 2"" OR ((""coro...' in full data; Publication Year is 2020; Research Organization is University of Michigan–Flint or University of Michigan–Dearborn or University of Michigan. For more information, please see https://app.dimensions.ai/datasources. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals
18,pub.1127394431,10.1101/2020.04.30.20086736,,,Neutrophil extracellular traps and thrombosis in COVID-19,medRxiv,,,2020-05-05,2020,,,2020.04.30.20086736,All OA; Gold,Article,"Zuo, Yu; Zuo, Melanie; Yalavarthi, Srilakshmi; Gockman, Kelsey; Madison, Jacqueline A.; Shi, Hui; Knight, Jason S.; Kanthi, Yogendra",,"Zuo, Yu (University of Michigan); Zuo, Melanie (University of Michigan); Yalavarthi, Srilakshmi (University of Michigan); Gockman, Kelsey (University of Michigan); Madison, Jacqueline A. (University of Michigan); Shi, Hui (University of Michigan); Knight, Jason S. (University of Michigan); Kanthi, Yogendra (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,10,https://www.medrxiv.org/content/medrxiv/early/2020/05/05/2020.04.30.20086736.full.pdf,https://app.dimensions.ai/details/publication/pub.1127394431,0601 Biochemistry and Cell Biology; 06 Biological Sciences,
11,pub.1127407801,10.1177/0194599820922986,32369430,,Upholding the Tripartite Mission in Times of Crisis: Purpose and Perseverance in the COVID-19 Pandemic.,Otolaryngology,,,2020-05-05,2020,,,194599820922986,All OA; Gold,Article,"Standiford, Taylor; Shuman, Andrew G; Fessell, David; Brenner, Michael J; Bradford, Carol R",,"Standiford, Taylor (University of Michigan); Shuman, Andrew G (University of Michigan); Fessell, David (University of Michigan); Brenner, Michael J (University of Michigan); Bradford, Carol R (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,,https://journals.sagepub.com/doi/pdf/10.1177/0194599820922986,https://app.dimensions.ai/details/publication/pub.1127407801,11 Medical and Health Sciences; 1103 Clinical Sciences,
8,pub.1125608760,10.7326/m20-0907,32160273,PMC7081177,How Should U.S. Hospitals Prepare for Coronavirus Disease 2019 (COVID-19)?,Annals of Internal Medicine,,,2020-05-05,2020,172,9,621,All OA; Gold,Article,"Chopra, Vineet; Toner, Eric; Waldhorn, Richard; Washer, Laraine",,"Chopra, Vineet (University of Michigan); Toner, Eric (Johns Hopkins University); Waldhorn, Richard (Georgetown University); Washer, Laraine (University of Michigan)",University of Michigan; Johns Hopkins University; Georgetown University,grid.214458.e; grid.21107.35; grid.213910.8,United States; United States; United States,,15,15,,,107,https://annals.org/acp/content_public/journal/aim/0/aime202006020-m200907.pdf,https://app.dimensions.ai/details/publication/pub.1125608760,11 Medical and Health Sciences,
0,pub.1127397944,10.1101/2020.05.03.075283,,,Mesenchymal stem cells with overexpression of Angiotensin-converting enzyme-2 improved the microenvironment and cardiac function in a rat model of myocardial infarction,bioRxiv,,,2020-05-05,2020,,,2020.05.03.075283,"All OA; Green, Published",Preprint,"Liu, Chao; Fan, Yue; Zhu, Hong-Yi; Zhou, Lu; Wang, Yu; Li, Qing-Ping",,"Liu, Chao (University of Michigan); Fan, Yue (Nanjing Medical University); Zhu, Hong-Yi (Nanjing Medical University); Zhou, Lu (Nanjing Medical University); Wang, Yu (Nanjing Medical University); Li, Qing-Ping (Nanjing Medical University)",Nanjing Medical University; University of Michigan,grid.89957.3a; grid.214458.e,China; United States,,0,0,,,1,https://www.biorxiv.org/content/biorxiv/early/2020/05/05/2020.05.03.075283.full.pdf,https://app.dimensions.ai/details/publication/pub.1127397944,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences,
64,pub.1126271841,10.1002/phar.2394,32267979,,COVID‐19: The Uninvited Guest in the Intensive Care Unit — Implications for Pharmacotherapy,Pharmacotherapy The Journal of Human Pharmacology and Drug Therapy,,,2020-05-04,2020,,,,All OA; Gold,Article,"Stringer, Kathleen A.; Puskarich, Michael A.; Kenes, Michael T.; Dickson, Robert P.",,"Stringer, Kathleen A. (University of Michigan; University of Michigan; University of Michigan); Puskarich, Michael A. (University of Minnesota; Hennepin County Medical Center); Kenes, Michael T. (University of Michigan); Dickson, Robert P. (University of Michigan; University of Michigan)",University of Minnesota; University of Michigan; Hennepin County Medical Center,grid.17635.36; grid.214458.e; grid.414021.2,United States; United States; United States,,1,1,,,15,https://accpjournals.onlinelibrary.wiley.com/doi/pdfdirect/10.1002/phar.2394,https://app.dimensions.ai/details/publication/pub.1126271841,11 Medical and Health Sciences; 1115 Pharmacology and Pharmaceutical Sciences,
25,pub.1127364772,10.1542/peds.2020-1243,32366610,,The Ethics of Creating a Resource Allocation Strategy During the COVID-19 Pandemic,Pediatrics,,,2020-05-04,2020,,,e20201243,All OA; Gold,Article,"Laventhal, Naomi; Basak, Ratna; Dell, Mary Lynn; Diekema, Douglas; Elster, Nanette; Geis, Gina; Mercurio, Mark; Opel, Douglas; Shalowitz, David; Statter, Mindy; Macauley, Robert","Laventhal, Naomi (University of Michigan)","Laventhal, Naomi (University of Michigan); Basak, Ratna (Brookdale University Hospital and Medical Center); Dell, Mary Lynn (The Ohio State University); Diekema, Douglas (University of Washington); Elster, Nanette (Loyola University Chicago); Geis, Gina (Albany Medical College); Mercurio, Mark (Yale University); Opel, Douglas (University of Washington); Shalowitz, David (Wake Forest University); Statter, Mindy (Albert Einstein College of Medicine); Macauley, Robert (Oregon Health & Science University)",Brookdale University Hospital and Medical Center; Albany Medical College; Yale University; Wake Forest University; Albert Einstein College of Medicine; University of Michigan; University of Washington; Loyola University Chicago; Oregon Health & Science University; The Ohio State University,grid.287625.c; grid.413558.e; grid.47100.32; grid.241167.7; grid.251993.5; grid.214458.e; grid.34477.33; grid.164971.c; grid.5288.7; grid.261331.4,United States; United States; United States; United States; United States; United States; United States; United States; United States; United States,,0,0,,,2,https://pediatrics.aappublications.org/content/pediatrics/early/2020/04/30/peds.2020-1243.full.pdf,https://app.dimensions.ai/details/publication/pub.1127364772,17 Psychology and Cognitive Sciences; 11 Medical and Health Sciences,
5,pub.1126865819,10.1093/neuros/nyaa186,32361745,PMC7197577,Letter: Neurological Implications of COVID-19 and Lessons Learned From Prior Epidemics and Pandemics.,Neurosurgery,,,2020-05-03,2020,,,,Closed,Article,"Daou, Badih J; Koduri, Sravanthi; Palmateer, Gregory; Thompson, B Gregory; Chaudhary, Neeraj; Gemmete, Joseph J; Pandey, Aditya S",,"Daou, Badih J (University of Michigan); Koduri, Sravanthi (University of Michigan); Palmateer, Gregory (University of Michigan); Thompson, B Gregory (University of Michigan); Chaudhary, Neeraj (University of Michigan; University of Michigan); Gemmete, Joseph J (University of Michigan; University of Michigan); Pandey, Aditya S (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,4,,https://app.dimensions.ai/details/publication/pub.1126865819,1109 Neurosciences; 11 Medical and Health Sciences; 1103 Clinical Sciences,
91,pub.1126710777,10.1093/neuros/nyaa173,32358606,PMC7197580,Letter: Considerations for Performing Emergent Neurointerventional Procedures in a COVID-19 Environment,Neurosurgery,,,2020-05-02,2020,,,,All OA; Gold,Article,"Pandey, Aditya S; Ringer, Andrew J; Rai, Ansaar; Kan, Peter T; Jabbour, Pascal M; Siddiqui, Adnan; Levy, Elad; Snyder, Kenneth V; Riina, Howard A; Tanweer, Omar; Levitt, Michael R; Kim, Louis J; Veznedaroglu, Erol; Binning, Mandy; Arthur, Adam S; Mocco, J; Schirmer, Clemens M; Thompson, B Gregory; Langer, David; Arthur, Adam; Bain, Mark; Bendock, Bernard; Binning, Mandy Jo; Boulos, Alan S; Crowley, Webster; Fessler, Richard; Grande, Andrew; Guterman, Lee; Hanel, Ricardo; Hoit, Daniel; Hopkins, L Nelson; Howington, Jay; James, Robert; Jankowitz, Brian; Kan, Peter; Khalessi, Alex A; Kim, Louis; Langer, David; Lanzino, Giuseppe; Levitt, Michael; Levy, Elad; Lopes, Demetrius; Mack, William; Mericle, Robert; Mocco, J; Ogilvy, Chris; Pandey, Aditya; Replogle, Robert; Riina, Howard; Ringer, Andrew; Rodriguez, Rafael; Saugaveau, Eric; Schirmer, Clemens; Siddiqui, Adnan; Spiotta, Alex; Sultan, Ali; Tawk, Rabih; Thomas, Ajith; Turner, Raymond; Veznedaroglu, Erol; Welch, Babu; White, Jonathan",,"Pandey, Aditya S (University of Michigan); Ringer, Andrew J (); Rai, Ansaar (West Virginia University); Kan, Peter T (Baylor College of Medicine); Jabbour, Pascal M (); Siddiqui, Adnan (); Levy, Elad (); Snyder, Kenneth V (); Riina, Howard A (); Tanweer, Omar (); Levitt, Michael R (University of Washington); Kim, Louis J (University of Washington); Veznedaroglu, Erol (); Binning, Mandy (Drexel University); Arthur, Adam S (University of Tennessee Health Science Center); Mocco, J (); Schirmer, Clemens M (); Thompson, B Gregory (University of Michigan); Langer, David (); Arthur, Adam (); Bain, Mark (); Bendock, Bernard (); Binning, Mandy Jo (); Boulos, Alan S (); Crowley, Webster (); Fessler, Richard (); Grande, Andrew (); Guterman, Lee (); Hanel, Ricardo (); Hoit, Daniel (); Hopkins, L Nelson (); Howington, Jay (); James, Robert (); Jankowitz, Brian (); Kan, Peter (); Khalessi, Alex A (); Kim, Louis (); Lanzino, Giuseppe (); Levitt, Michael (); Lopes, Demetrius (); Mack, William (); Mericle, Robert (); Ogilvy, Chris (); Pandey, Aditya (); Replogle, Robert (); Riina, Howard (); Ringer, Andrew (); Rodriguez, Rafael (); Saugaveau, Eric (); Schirmer, Clemens (); Spiotta, Alex (); Sultan, Ali (); Tawk, Rabih (); Thomas, Ajith (); Turner, Raymond (); Welch, Babu (); White, Jonathan ()",University of Washington; University of Michigan; West Virginia University; Baylor College of Medicine; University of Tennessee Health Science Center; Drexel University,grid.34477.33; grid.214458.e; grid.268154.c; grid.39382.33; grid.267301.1; grid.166341.7,United States; United States; United States; United States; United States; United States,,0,0,,,4,https://academic.oup.com/neurosurgery/advance-article-pdf/doi/10.1093/neuros/nyaa173/33155081/nyaa173.pdf,https://app.dimensions.ai/details/publication/pub.1126710777,1109 Neurosciences; 11 Medical and Health Sciences; 1103 Clinical Sciences,
4,pub.1125969127,10.1093/occmed/kqaa053,,PMC7197552,Health and safety considerations for hotel cleaners during Covid-19,Occupational Medicine,,,2020-05-02,2020,,,,Closed,Article,"Rosemberg, Marie-Anne S",,"Rosemberg, Marie-Anne S (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,,,https://app.dimensions.ai/details/publication/pub.1125969127,1117 Public Health and Health Services; 11 Medical and Health Sciences,
1,pub.1127332853,10.1080/10401334.2020.1754835,32363950,,A Proposed Shared Vision for Leadership Development for all Medical Students: A Call from a Coalition of Diverse Medical Schools,Teaching and Learning in Medicine,,,2020-05-02,2020,,,1-8,Closed,Article,"Mangrulkar, Rajesh S; Tsai, Antonius; Cox, Susan M; Halaas, Gwen W; Nelson, Elizabeth A; Nesse, Robert E; Silvestri, Ronald C; Radabaugh, Carrie L; Skochelak, Susan; Beck Dallaghan, Gary L; Steiner, Beat",,"Mangrulkar, Rajesh S (University of Michigan); Tsai, Antonius (University of Utah); Cox, Susan M (The University of Texas at Austin); Halaas, Gwen W (Washington State University); Nelson, Elizabeth A (The University of Texas at Austin); Nesse, Robert E (Mayo Clinic); Silvestri, Ronald C (Harvard University); Radabaugh, Carrie L (American Medical Association); Skochelak, Susan (American Medical Association); Beck Dallaghan, Gary L (University of North Carolina at Chapel Hill); Steiner, Beat (University of North Carolina at Chapel Hill)",The University of Texas at Austin; Mayo Clinic; American Medical Association; Harvard University; Washington State University; University of Utah; University of Michigan; University of North Carolina at Chapel Hill,grid.89336.37; grid.66875.3a; grid.413701.0; grid.38142.3c; grid.30064.31; grid.223827.e; grid.214458.e; grid.10698.36,United States; United States; United States; United States; United States; United States; United States; United States,,0,0,,,8,,https://app.dimensions.ai/details/publication/pub.1127332853,1303 Specialist Studies In Education; 1302 Curriculum and Pedagogy; 13 Education,
37,pub.1127349777,10.1152/ajplung.00152.2020,32364442,,Rigor before speculation in COVID-19 therapy,American Journal of Physiology - Lung Cellular and Molecular Physiology,,,2020-05-01,2020,318,5,l1027-l1028,All OA; Gold,Article,"Welling, Paul A; Batlle, Daniel; Byrd, James Brian; Burrell, Louise M; South, Andrew M; Sparks, Matthew A",,"Welling, Paul A (Johns Hopkins University; Johns Hopkins University); Batlle, Daniel (Northwestern University); Byrd, James Brian (University of Michigan); Burrell, Louise M (University of Melbourne); South, Andrew M (Wake Forest University); Sparks, Matthew A (Duke University)",Wake Forest University; University of Michigan; Northwestern University; Duke University; Johns Hopkins University; University of Melbourne,grid.241167.7; grid.214458.e; grid.16753.36; grid.26009.3d; grid.21107.35; grid.1008.9,United States; United States; United States; United States; United States; Australia,Imperial College London; National Institute of Diabetes and Digestive and Kidney Diseases,0,0,,,3,https://journals.physiology.org/doi/pdf/10.1152/ajplung.00152.2020,https://app.dimensions.ai/details/publication/pub.1127349777,0606 Physiology; 11 Medical and Health Sciences; 1116 Medical Physiology; 06 Biological Sciences,
19,pub.1127428262,10.12788/jhm.3446,32379022,,Improving Hand Hygiene Adherence in Healthcare Workers Before Patient Contact: A Multimodal Intervention in Four Tertiary Care Hospitals in Japan.,Journal of Hospital Medicine,,,2020-05-01,2020,15,5,262-267,Closed,Article,"Saitoh, Akihiko; Sato, Kiyomi; Magara, Yoko; Osaki, Kakuei; Narita, Kiyoko; Shioiri, Kumiko; Fowler, Karen E; Ratz, David; Saint, Sanjay",,"Saitoh, Akihiko (Niigata University); Sato, Kiyomi (); Magara, Yoko (); Osaki, Kakuei (Niigata City General Hospital); Narita, Kiyoko (); Shioiri, Kumiko (Niigata Prefectural Shibata Hospital); Fowler, Karen E (VA Ann Arbor Healthcare System); Ratz, David (VA Ann Arbor Healthcare System); Saint, Sanjay (VA Ann Arbor Healthcare System; University of Michigan)",University of Michigan; Niigata Prefectural Shibata Hospital; VA Ann Arbor Healthcare System; Niigata University; Niigata City General Hospital,grid.214458.e; grid.416211.1; grid.413800.e; grid.260975.f; grid.416205.4,United States; Japan; United States; Japan; Japan,,0,0,,,1,,https://app.dimensions.ai/details/publication/pub.1127428262,1117 Public Health and Health Services; 11 Medical and Health Sciences,
18,pub.1127253148,10.1164/rccm.202005-1516ed,32356668,,Life at the Editorial ‘COVID Frontline’: The ATS Journal Family,American Journal of Respiratory and Critical Care Medicine,,,2020-05-01,2020,0,ja,,All OA; Gold,Article,"Chotirmall, Sanjay H; Martinez, Fernando J; Schumacker, Paul T; Cooke, Colin R; Seam, Nitin; Brochard, Laurent; Tighe, Robert M; Levy, Bruce D; Gern, Diane; Wedzicha, Jadwiga A","Wedzicha, Jadwiga A (Imperial College London)","Chotirmall, Sanjay H (Nanyang Technological University); Martinez, Fernando J (Cornell University); Schumacker, Paul T (Northwestern University); Cooke, Colin R (University of Michigan); Seam, Nitin (National Institutes of Health); Brochard, Laurent (St. Michael's Hospital; University of Toronto); Tighe, Robert M (); Levy, Bruce D (Brigham and Women's Hospital); Gern, Diane (American Thoracic Society); Wedzicha, Jadwiga A (Imperial College London)",Cornell University; University of Toronto; Nanyang Technological University; Brigham and Women's Hospital; American Thoracic Society; National Institutes of Health; Northwestern University; St. Michael's Hospital; University of Michigan; Imperial College London,grid.5386.8; grid.17063.33; grid.59025.3b; grid.62560.37; grid.422565.2; grid.94365.3d; grid.16753.36; grid.415502.7; grid.214458.e; grid.7445.2,United States; Canada; Singapore; United States; United States; United States; United States; Canada; United States; United Kingdom,,0,0,,,8,http://www.atsjournals.org/doi/pdf/10.1164/rccm.202005-1516ED,https://app.dimensions.ai/details/publication/pub.1127253148,11 Medical and Health Sciences,
9,pub.1126696531,10.1148/rycan.2020204011,,,Transitioning to a New Normal after COVID-19: Preparing to Get Back on Track for Cancer Imaging,Radiology Imaging Cancer,,,2020-05-01,2020,2,3,e204011,All OA; Gold,Article,"Luker, Gary D.; Boettcher, Adeline N.",,"Luker, Gary D. (University of Michigan); Boettcher, Adeline N. (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,22,https://pubs.rsna.org/doi/pdf/10.1148/rycan.2020204011,https://app.dimensions.ai/details/publication/pub.1126696531,,
296,pub.1126387222,10.1016/j.jiph.2020.03.019,32340833,PMC7142680,Coronavirus disease 2019 (COVID-19): A literature review,Journal of Infection and Public Health,,"Betacoronavirus; Clinical Trials as Topic; Coronavirus Infections; Disease Outbreaks; Humans; Pandemics; Pneumonia, Viral",2020-05,2020,13,5,667-673,All OA; Gold,Article,"Harapan, Harapan; Itoh, Naoya; Yufika, Amanda; Winardi, Wira; Keam, Synat; Te, Heyhpeng; Megawati, Dewi; Hayati, Zinatul; Wagner, Abram L.; Mudatsir, Mudatsir","Harapan, Harapan (Syiah Kuala University; Syiah Kuala University; Syiah Kuala University)","Harapan, Harapan (Syiah Kuala University; Syiah Kuala University; Syiah Kuala University); Itoh, Naoya (Shizuoka Cancer Center); Yufika, Amanda (Syiah Kuala University); Winardi, Wira (Syiah Kuala University); Keam, Synat (University of Western Australia); Te, Heyhpeng (Ministry of Health); Megawati, Dewi (Warmadewa University; University of California, Davis); Hayati, Zinatul (Syiah Kuala University; Syiah Kuala University; Syiah Kuala University; Syiah Kuala University); Wagner, Abram L. (University of Michigan); Mudatsir, Mudatsir (Syiah Kuala University; Syiah Kuala University; Syiah Kuala University)","Syiah Kuala University; University of Western Australia; Warmadewa University; University of Michigan; Shizuoka Cancer Center; University of California, Davis; Ministry of Health",grid.440768.9; grid.1012.2; grid.443306.6; grid.214458.e; grid.415797.9; grid.27860.3b; grid.415732.6,Indonesia; Australia; Indonesia; United States; Japan; United States; Cambodia,,2,2,,,6,https://doi.org/10.1016/j.jiph.2020.03.019,https://app.dimensions.ai/details/publication/pub.1126387222,1117 Public Health and Health Services; 11 Medical and Health Sciences,3 Good Health and Well Being
63,pub.1125679184,10.1016/j.ijid.2020.03.019,32171951,PMC7194910,Preliminary estimation of the novel coronavirus disease (COVID-19) cases in Iran: A modelling analysis based on overseas cases and air travel data,International Journal of Infectious Diseases,,,2020-05,2020,94,,29-31,All OA; Gold,Article,"Zhuang, Zian; Zhao, Shi; Lin, Qianying; Cao, Peihua; Lou, Yijun; Yang, Lin; He, Daihai","Yang, Lin (Hong Kong Polytechnic University)","Zhuang, Zian (Hong Kong Polytechnic University); Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong); Lin, Qianying (University of Michigan); Cao, Peihua (Southern Medical University); Lou, Yijun (Hong Kong Polytechnic University); Yang, Lin (Hong Kong Polytechnic University); He, Daihai (Hong Kong Polytechnic University)",University of Michigan; Southern Medical University; Hong Kong Polytechnic University; Chinese University of Hong Kong,grid.214458.e; grid.284723.8; grid.16890.36; grid.10784.3a,United States; China; China; China,,4,4,,,1,https://doi.org/10.1016/j.ijid.2020.03.019,https://app.dimensions.ai/details/publication/pub.1125679184,1117 Public Health and Health Services; 11 Medical and Health Sciences,
57,pub.1127249847,10.1002/hed.26229,32357378,,Ethical Surgical Triage of Head and Neck Cancer Patients during the COVID‐19 Pandemic,Head & Neck,,,2020-05,2020,,,,Closed,Article,"Civantos, Francisco J.; Leibowitz, Jason M.; Arnold, David J.; Stubbs, Vanessa C.; Gross, Jennifer H.; Thomas, Giovana R.; Sargi, Zoukaa; Casiano, Roy R.; Franzmann, Elizabeth J.; Weed, Donald; Perez, Cesar; Samuels, Michael; Goodman, Kenneth W.; Goodwin, W. Jarrard",,"Civantos, Francisco J. (); Leibowitz, Jason M. (); Arnold, David J. (); Stubbs, Vanessa C. (); Gross, Jennifer H. (); Thomas, Giovana R. (); Sargi, Zoukaa (); Casiano, Roy R. (University of Miami); Franzmann, Elizabeth J. (); Weed, Donald (); Perez, Cesar (); Samuels, Michael (University of Michigan); Goodman, Kenneth W. (University of Miami); Goodwin, W. Jarrard ()",University of Michigan; University of Miami,grid.214458.e; grid.26790.3a,United States; United States,,0,0,,,1,,https://app.dimensions.ai/details/publication/pub.1127249847,1117 Public Health and Health Services; 11 Medical and Health Sciences,
24,pub.1125023166,10.1016/j.ijid.2020.02.025,32088339,PMC7130104,The basic reproduction number of novel coronavirus (2019-nCoV) estimation based on exponential growth in the early outbreak in China from 2019 to 2020: A reply to Dhungana,International Journal of Infectious Diseases,,,2020-05,2020,94,,148-150,All OA; Gold,Article,"Zhao, Shi; Lin, Qianyin; Ran, Jinjun; Musa, Salihu S; Yang, Guangpu; Wang, Weiming; Lou, Yijun; Gao, Daozhou; Yang, Lin; He, Daihai; Wang, Maggie H","Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong)","Zhao, Shi (Chinese University of Hong Kong; Chinese University of Hong Kong); Lin, Qianyin (University of Michigan); Ran, Jinjun (University of Hong Kong); Musa, Salihu S (Hong Kong Polytechnic University); Yang, Guangpu (Chinese University of Hong Kong); Wang, Weiming (Huaiyin Normal University); Lou, Yijun (Hong Kong Polytechnic University); Gao, Daozhou (Shanghai Normal University); Yang, Lin (Hong Kong Polytechnic University); He, Daihai (Hong Kong Polytechnic University); Wang, Maggie H (Chinese University of Hong Kong; Chinese University of Hong Kong)",University of Michigan; Chinese University of Hong Kong; Shanghai Normal University; University of Hong Kong; Hong Kong Polytechnic University; Huaiyin Normal University,grid.214458.e; grid.10784.3a; grid.412531.0; grid.194645.b; grid.16890.36; grid.410738.9,United States; China; China; China; China; China,National Natural Science Foundation of China,3,3,,,4,https://doi.org/10.1016/j.ijid.2020.02.025,https://app.dimensions.ai/details/publication/pub.1125023166,11 Medical and Health Sciences; 1117 Public Health and Health Services; 0605 Microbiology; 1108 Medical Microbiology; 06 Biological Sciences,
19,pub.1127263778,10.1097/ju.0000000000001089,32356508,,Delayed Radical Prostatectomy is Not Associated with Adverse Oncological Outcomes: Implications for Men Experiencing Surgical Delay Due to the COVID-19 Pandemic.,The Journal of Urology,,,2020-05,2020,,,101097ju0000000000001089,Closed,Article,"Ginsburg, Kevin B; Curtis, Gannon L; Timar, Ryan E; George, Arvin K; Cher, Michael L",,"Ginsburg, Kevin B (Wayne State University); Curtis, Gannon L (Wayne State University); Timar, Ryan E (Wayne State University); George, Arvin K (University of Michigan); Cher, Michael L ()",Wayne State University; University of Michigan,grid.254444.7; grid.214458.e,United States; United States,,0,0,,,2,,https://app.dimensions.ai/details/publication/pub.1127263778,1117 Public Health and Health Services; 11 Medical and Health Sciences,
17,pub.1126695505,10.1111/jth.14816,32298045,,COVID‐19: 2020 a year in turmoil,Journal of Thrombosis and Haemostasis,,"Betacoronavirus; Coronavirus Infections; Humans; Pandemics; Pneumonia, Viral",2020-05,2020,18,5,993-993,All OA; Gold,Article,"Lillicrap, David; Morrissey, James H.",,"Lillicrap, David (Queen's University); Morrissey, James H. (University of Michigan)",Queen's University; University of Michigan,grid.410356.5; grid.214458.e,Canada; United States,,0,0,,,,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/jth.14816,https://app.dimensions.ai/details/publication/pub.1126695505,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences; 1103 Clinical Sciences,
14,pub.1127340881,10.1016/j.eururo.2020.04.063,,PMC7196384,Risks from Deferring Treatment for Genitourinary Cancers: A Collaborative Review to Aid Triage and Management During the COVID-19 Pandemic,European Urology,,,2020-05,2020,,,,Closed,Article,"Wallis, Christopher J.D.; Novara, Giacomo; Marandino, Laura; Bex, Axel; Kamat, Ashish M.; Karnes, R. Jeffrey; Morgan, Todd M.; Mottet, Nicolas; Gillessen, Silke; Bossi, Alberto; Roupret, Morgan; Powles, Thomas; Necchi, Andrea; Catto, James W.F.; Klaassen, Zachary","Catto, James W.F. (University of Sheffield)","Wallis, Christopher J.D. (Vanderbilt University Medical Center); Novara, Giacomo (University of Padua); Marandino, Laura (Istituto Nazionale dei Tumori); Bex, Axel (Royal Free London NHS Foundation Trust); Kamat, Ashish M. (The University of Texas MD Anderson Cancer Center); Karnes, R. Jeffrey (Mayo Clinic); Morgan, Todd M. (University of Michigan); Mottet, Nicolas (Hôpital Nord); Gillessen, Silke (Institute of Oncology Research; University of Italian Switzerland); Bossi, Alberto (Institut Gustave Roussy); Roupret, Morgan (); Powles, Thomas (Queen Mary University of London); Necchi, Andrea (Istituto Nazionale dei Tumori); Catto, James W.F. (University of Sheffield); Klaassen, Zachary (Augusta University)",Mayo Clinic; Vanderbilt University Medical Center; Hôpital Nord; Institute of Oncology Research; University of Michigan; Istituto Nazionale dei Tumori; Royal Free London NHS Foundation Trust; University of Italian Switzerland; University of Padua; Queen Mary University of London; University of Sheffield; Augusta University; The University of Texas MD Anderson Cancer Center; Institut Gustave Roussy,grid.66875.3a; grid.412807.8; grid.414244.3; grid.419922.5; grid.214458.e; grid.417893.0; grid.437485.9; grid.29078.34; grid.5608.b; grid.4868.2; grid.11835.3e; grid.410427.4; grid.240145.6; grid.14925.3b,United States; United States; France; Switzerland; United States; Italy; United Kingdom; Switzerland; Italy; United Kingdom; United Kingdom; United States; United States; France,,0,0,,,,,https://app.dimensions.ai/details/publication/pub.1127340881,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences; 1112 Oncology and Carcinogenesis,
2,pub.1127353691,10.1016/j.jaad.2020.04.155,,,"Invited Commentary on the letter ""The COVID-19 crisis: A unique opportunity to expand dermatology to underserved populations.""",Journal of the American Academy of Dermatology,,,2020-05,2020,,,,Closed,Article,"Kovarik, Carrie; Lee, Ivy; Tejasvi, Trilokraj; Lipoff, Jules B.","Kovarik, Carrie (University of Pennsylvania)","Kovarik, Carrie (University of Pennsylvania); Lee, Ivy (); Tejasvi, Trilokraj (University of Michigan); Lipoff, Jules B. (University of Pennsylvania)",University of Pennsylvania; University of Michigan,grid.25879.31; grid.214458.e,United States; United States,,0,0,,,,,https://app.dimensions.ai/details/publication/pub.1127353691,11 Medical and Health Sciences; 1103 Clinical Sciences,
1,pub.1127341423,10.1016/j.jth.2020.100867,32368490,PMC7196415,"Associations between body mass index, physical activity and the built environment in disadvantaged, minority neighborhoods: Predictive validity of GigaPan® imagery",Journal of Transport & Health,,,2020-05,2020,,,100867,Closed,Article,"Antonakos, Cathy; Baiers, Ross; Dubowitz, Tamara; Clarke, Philippa; Colabianchi, Natalie","Colabianchi, Natalie (University of Michigan; University of Michigan)","Antonakos, Cathy (University of Michigan); Baiers, Ross (University of Michigan); Dubowitz, Tamara (RAND Corporation); Clarke, Philippa (University of Michigan; University of Michigan); Colabianchi, Natalie (University of Michigan; University of Michigan)",RAND Corporation; University of Michigan,grid.34474.30; grid.214458.e,United States; United States,National Cancer Institute,0,0,,,1,,https://app.dimensions.ai/details/publication/pub.1127341423,1117 Public Health and Health Services; 11 Medical and Health Sciences,
