"About the data: Exported on Apr 29, 2020. Criteria: Text - '""2019-nCoV"" OR ""COVID-19"" OR “SARS-CoV-2” OR ""HCoV-2019"" OR ""hcov"" OR ""NCOVID-19"" OR  ""severe acute respiratory syndrome coronavirus 2"" OR ""severe acute respiratory syndrome corona virus 2"" OR ((""coro...' in full data; Publication Year is 2020; Research Organization is University of Michigan–Flint or University of Michigan–Dearborn or University of Michigan. For more information, please see https://app.dimensions.ai/datasources. © 2019 Digital Science and Research Solutions Inc. All rights reserved. Unless otherwise agreed, redistribution / external use of this work is not permitted.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rank,Publication ID,DOI,PMID,PMCID,Title,Source title,Anthology title,MeSH terms,Publication Date,PubYear,Volume,Issue,Pagination,Open Access,Publication Type,Authors,Corresponding Author,Authors Affiliations,Research Organizations - standardized,GRID IDs,Country of Research organization,Funder,Times cited,Recent citations,RCR,FCR,Altmetric,Source Linkout,Dimensions URL,FOR (ANZSRC) Categories,Sustainable Development Goals
6,pub.1126624234,10.1101/2020.04.09.034454,,,Type 2 and interferon inflammation strongly regulate SARS-CoV-2 related gene expression in the airway epithelium,bioRxiv,,,2020-04-10,2020,,,,"All OA; Green, Published",Preprint,"Sajuthi, Satria P; DeFord, Peter; Jackson, Nathan D; Montgomery, Michael T; Everman, Jamie L; Rios, Cydney L; Pruesse, Elmar; Nolin, James D; Plender, Elizabeth G; Wechsler, Michael E; Mak, Angel CY; Eng, Celeste; Salazar, Sandra; Medina, Vivian; Wohlford, Eric M; Huntsman, Scott; Nickerson, Deborah A; Germer, Soren; Zody, Michael C; Abecasis, Goncalo; Kang, Hyun Min; Rice, Kenneth M; Kumar, Rajesh; Oh, Sam; Rodriguez-Santana, Jose; Burchard, Esteban G; Seibold, Max A",,"Sajuthi, Satria P (National Jewish Health); DeFord, Peter (National Jewish Health); Jackson, Nathan D (National Jewish Health); Montgomery, Michael T (National Jewish Health); Everman, Jamie L (National Jewish Health); Rios, Cydney L (National Jewish Health); Pruesse, Elmar (National Jewish Health); Nolin, James D (National Jewish Health); Plender, Elizabeth G (National Jewish Health); Wechsler, Michael E (National Jewish Health); Mak, Angel CY (University of California, San Francisco); Eng, Celeste (University of California, San Francisco); Salazar, Sandra (University of California, San Francisco); Medina, Vivian (Centro de Neumologia Pediatrica); Wohlford, Eric M (University of California, San Francisco); Huntsman, Scott (University of California, San Francisco); Nickerson, Deborah A (University of Washington); Germer, Soren (New York Genome Center); Zody, Michael C (New York Genome Center); Abecasis, Goncalo (University of Michigan); Kang, Hyun Min (University of Michigan); Rice, Kenneth M (University of Washington); Kumar, Rajesh (Lurie Children's Hospital); Oh, Sam (University of California, San Francisco); Rodriguez-Santana, Jose (Centro de Neumologia Pediatrica); Burchard, Esteban G (University of California, San Francisco); Seibold, Max A (National Jewish Health)","University of Washington; National Jewish Health; New York Genome Center; Centro de Neumologia Pediatrica; University of California, San Francisco; University of Michigan; Lurie Children's Hospital",grid.34477.33; grid.240341.0; grid.429884.b; grid.452374.3; grid.266102.1; grid.214458.e; grid.413808.6,United States; United States; United States; United States; United States; United States; United States,,1,1,,,11,https://www.biorxiv.org/content/biorxiv/early/2020/04/10/2020.04.09.034454.full.pdf,https://app.dimensions.ai/details/publication/pub.1126624234,0604 Genetics; 06 Biological Sciences,
6,pub.1125952460,10.1016/j.jaad.2020.03.052,32229278,,Telehealth: Helping Your Patients and Practice Survive and Thrive During the COVID-19 Crisis with Rapid Quality Implementation,Journal of the American Academy of Dermatology,,,2020-05,2020,82,5,1213-1214,Closed,Article,"Lee, Ivy; Kovarik, Carrie; Tejasvi, Trilokraj; Pizarro, Michelle; Lipoff, Jules B.","Lipoff, Jules B. (University of Pennsylvania)","Lee, Ivy (); Kovarik, Carrie (University of Pennsylvania); Tejasvi, Trilokraj (University of Michigan); Pizarro, Michelle (American Academy of Dermatology); Lipoff, Jules B. (University of Pennsylvania)",University of Pennsylvania; University of Michigan; American Academy of Dermatology,grid.25879.31; grid.214458.e; grid.417919.3,United States; United States; United States,,0,0,,,55,,https://app.dimensions.ai/details/publication/pub.1125952460,11 Medical and Health Sciences; 1103 Clinical Sciences,
6,pub.1126883258,10.1016/j.athoracsur.2020.04.008,,PMC7175855,Acute Type A Aortic Dissection during COVID-19 Outbreak,The Annals of Thoracic Surgery,,,2020-04,2020,,,,All OA; Gold,Article,"Fukuhara, Shinichi; Rosati, Carlo Maria; El-Dalati, Sami","Fukuhara, Shinichi (University of Michigan)","Fukuhara, Shinichi (University of Michigan); Rosati, Carlo Maria (University of Michigan); El-Dalati, Sami (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,9,https://doi.org/10.1016/j.athoracsur.2020.04.008,https://app.dimensions.ai/details/publication/pub.1126883258,11 Medical and Health Sciences; 1103 Clinical Sciences,
5,pub.1125618031,10.1016/s0140-6736(20)30215-4,32171395,,Global commitments to disability inclusion in health professions,The Lancet,,Disabled Persons; Health Occupations; Humans,2020-03,2020,395,10227,852-853,Closed,Article,"Meeks, Lisa M; Maraki, Ioanna; Singh, Satendra; Curry, Raymond H",,"Meeks, Lisa M (University of Michigan); Maraki, Ioanna (General Medical Council); Singh, Satendra (University College of Medical Sciences); Curry, Raymond H (University of Illinois at Chicago)",University College of Medical Sciences; University of Illinois at Chicago; University of Michigan; General Medical Council,grid.412444.3; grid.185648.6; grid.214458.e; grid.466745.2,India; United States; United States; United Kingdom,,0,0,,,29,,https://app.dimensions.ai/details/publication/pub.1125618031,11 Medical and Health Sciences,
5,pub.1126745224,10.1001/jama.2020.2328,32315061,,Notice of Retraction and Replacement. Gander et al. Association Between Dialysis Facility Ownership and Access to Kidney Transplantation. JAMA. 2019;322(10):957-973,JAMA,,,2020-04-21,2020,323,15,1509-1510,Closed,Article,"Gander, Jennifer C.; Zhang, Xingyu; Ross, Katherine; Wilk, Adam S.; McPherson, Laura; Browne, Teri; Pastan, Stephen O.; Walker, Elizabeth; Wang, Zhensheng; Patzer, Rachel E.","Patzer, Rachel E. (Emory University; Emory University; Emory University)","Gander, Jennifer C. (); Zhang, Xingyu (University of Michigan); Ross, Katherine (Emory University; Emory University); Wilk, Adam S. (Emory University); McPherson, Laura (Emory University); Browne, Teri (); Pastan, Stephen O. (Emory University); Walker, Elizabeth (Emory University); Wang, Zhensheng (Emory University; Emory University); Patzer, Rachel E. (Emory University; Emory University; Emory University)",University of Michigan; Emory University,grid.214458.e; grid.189967.8,United States; United States,,2,2,,,35,,https://app.dimensions.ai/details/publication/pub.1126745224,11 Medical and Health Sciences; 1103 Clinical Sciences,3 Good Health and Well Being
5,pub.1126655426,10.1016/j.jtcvs.2020.04.006,,,COVID-19: Crisis Management in Congenital Heart Surgery,Journal of Thoracic and Cardiovascular Surgery,,,2020-04,2020,,,,Closed,Article,"Stephens, Elizabeth H.; Dearani, Joseph A.; Guleserian, Kristine J.; Overman, David M.; Tweddell, James S.; Backer, Carl L.; Romano, Jennifer C.; Bacha, Emile","Dearani, Joseph A. (Mayo Clinic)","Stephens, Elizabeth H. (Mayo Clinic); Dearani, Joseph A. (Mayo Clinic); Guleserian, Kristine J. (Medical City Children's Hospital); Overman, David M. (); Tweddell, James S. (University of Cincinnati); Backer, Carl L. (Lurie Children's Hospital); Romano, Jennifer C. (University of Michigan); Bacha, Emile (Columbia University)",Lurie Children's Hospital; Mayo Clinic; University of Cincinnati; Medical City Children's Hospital; University of Michigan; Columbia University,grid.413808.6; grid.66875.3a; grid.24827.3b; grid.414873.d; grid.214458.e; grid.21729.3f,United States; United States; United States; United States; United States; United States,,0,0,,,8,,https://app.dimensions.ai/details/publication/pub.1126655426,1102 Cardiorespiratory Medicine and Haematology; 11 Medical and Health Sciences; 1103 Clinical Sciences,
4,pub.1125949138,10.1101/2020.03.25.20043489,,,UV Sterilization of Personal Protective Equipment with Idle Laboratory Biosafety Cabinets During the Covid-19 Pandemic,medRxiv,,,2020-03-27,2020,,,2020.03.25.20043489,All OA; Gold,Article,"Division, Cleveland Clinic Lerner Research Institute Theory; Card, Kyle J; Crozier, Dena; Dhawan, Andrew; Dinh, Mina; Dolson, Emily; Farrokhian, Nathan; Gopalakrishnan, Vishhvaan; Ho, Emily; Jagdish, Tanush; King, Eshan S; Krishnan, Nikhil; Kuzmin, Gleb; Maltas, Jeff; Mo, Jinhan; Pelesko, Julia; Scarborough, Jessica A; Scott, Jacob G; Sedor, Geoff; Tian, Enze; Weaver, Davis T",,"Division, Cleveland Clinic Lerner Research Institute Theory (Michigan State University); Card, Kyle J (Michigan State University); Crozier, Dena (); Dhawan, Andrew (); Dinh, Mina (); Dolson, Emily (); Farrokhian, Nathan (); Gopalakrishnan, Vishhvaan (); Ho, Emily (); Jagdish, Tanush (Harvard University); King, Eshan S (); Krishnan, Nikhil (); Kuzmin, Gleb (); Maltas, Jeff (University of Michigan); Mo, Jinhan (Tsinghua University); Pelesko, Julia (); Scarborough, Jessica A (); Scott, Jacob G (); Sedor, Geoff (); Tian, Enze (Massachusetts Institute of Technology); Weaver, Davis T ()",University of Michigan; Tsinghua University; Harvard University; Massachusetts Institute of Technology; Michigan State University,grid.214458.e; grid.12527.33; grid.38142.3c; grid.116068.8; grid.17088.36,United States; China; United States; United States; United States,,0,0,,,136,https://www.medrxiv.org/content/medrxiv/early/2020/04/15/2020.03.25.20043489.full.pdf,https://app.dimensions.ai/details/publication/pub.1125949138,1117 Public Health and Health Services; 11 Medical and Health Sciences,
4,pub.1126156909,10.1097/ju.0000000000001033,32249678,,Implementing Telemedicine in Response to the COVID-19 Pandemic.,The Journal of Urology,,,2020-04-03,2020,,,101097ju0000000000001033,All OA; Gold,Article,"Gadzinski, Adam J; Gore, John L; Ellimoottil, Chad; Odisho, Anobel Y; Watts, Kara L",,"Gadzinski, Adam J (University of Washington); Gore, John L (University of Washington); Ellimoottil, Chad (University of Michigan); Odisho, Anobel Y (University of California, San Francisco); Watts, Kara L ()","University of California, San Francisco; University of Michigan; University of Washington",grid.266102.1; grid.214458.e; grid.34477.33,United States; United States; United States,,0,0,,,24,https://www.auajournals.org/doi/pdf/10.1097/JU.0000000000001033,https://app.dimensions.ai/details/publication/pub.1126156909,11 Medical and Health Sciences; 1103 Clinical Sciences,
4,pub.1126887674,10.1161/circulationaha.120.047347,32320272,,Pandemic Pandemonium: Pausing Clinical Research During the COVID-19 Outbreak,Circulation,,,2020-04-22,2020,,,,All OA; Gold,Article,"Byrd, James Brian; Bello, Natalie; Meyer, Michelle N",,"Byrd, James Brian (University of Michigan); Bello, Natalie (Columbia University); Meyer, Michelle N (Geisinger Health System)",University of Michigan; Columbia University; Geisinger Health System,grid.214458.e; grid.21729.3f; grid.280776.c,United States; United States; United States,,0,0,,,12,https://www.ahajournals.org/doi/reader/10.1161/CIRCULATIONAHA.120.047347,https://app.dimensions.ai/details/publication/pub.1126887674,1102 Cardiorespiratory Medicine and Haematology; 1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences,
4,pub.1126274154,10.1101/2020.04.05.20054163,,,Mandated Bacillus Calmette-Guérin (BCG) vaccination predicts flattened curves for the spread of COVID-19,medRxiv,,,2020-04-07,2020,,,2020.04.05.20054163,All OA; Gold,Article,"Berg, Martha K; Yu, Qinggang; Salvador, Cristina E; Melani, Irene; Kitayama, Shinobu",,"Berg, Martha K (University of Michigan); Yu, Qinggang (University of Michigan); Salvador, Cristina E (University of Michigan); Melani, Irene (University of Michigan); Kitayama, Shinobu (University of Michigan)",University of Michigan,grid.214458.e,United States,,1,1,,,393,https://www.medrxiv.org/content/medrxiv/early/2020/04/07/2020.04.05.20054163.full.pdf,https://app.dimensions.ai/details/publication/pub.1126274154,1117 Public Health and Health Services; 11 Medical and Health Sciences,3 Good Health and Well Being
4,pub.1125925307,10.1101/2020.03.24.20042556,,,Home collection of nasal swabs for detection of influenza in the Household Influenza Vaccine Evaluation Study,medRxiv,,,2020-03-26,2020,,,2020.03.24.20042556,All OA; Gold,Article,"Malosh, Ryan E; Petrie, Joshua G; Callear, Amy P; Monto, Arnold S; Martin, Emily Toth",,"Malosh, Ryan E (University of Michigan); Petrie, Joshua G (University of Michigan); Callear, Amy P (University of Michigan); Monto, Arnold S (University of Michigan); Martin, Emily Toth (University of Michigan)",University of Michigan,grid.214458.e,United States,,2,2,,,3,https://www.medrxiv.org/content/medrxiv/early/2020/03/26/2020.03.24.20042556.full.pdf,https://app.dimensions.ai/details/publication/pub.1125925307,1117 Public Health and Health Services; 11 Medical and Health Sciences,
4,pub.1126886338,10.1016/j.jacr.2020.04.024,,PMC7177099,Management of Lung Nodules and Lung Cancer Screening During the COVID-19 Pandemic: CHEST Expert Panel Report,Journal of the American College of Radiology,,,2020-04,2020,,,,Closed,Article,"Mazzone, Peter J.; Gould, Michael K.; Arenberg, Douglas A.; Chen, Alexander C.; Choi, Humberto K.; Detterbeck, Frank C.; Farjah, Farhood; Fong, Kwun M.; Iaccarino, Jonathan M.; Janes, Samuel M.; Kanne, Jeffrey P.; Kazerooni, Ella A.; MacMahon, Heber; Naidich, David P.; Powell, Charles A.; Raoof, Suhail; Rivera, M. Patricia; Tanner, Nichole T.; Tanoue, Lynn K.; Tremblay, Alain; Vachani, Anil; White, Charles S.; Wiener, Renda Soylemez; Silvestri, Gerard A.","Mazzone, Peter J. (Cleveland Clinic)","Mazzone, Peter J. (Cleveland Clinic); Gould, Michael K. (); Arenberg, Douglas A. (University of Michigan); Chen, Alexander C. (Washington University in St. Louis); Choi, Humberto K. (Cleveland Clinic); Detterbeck, Frank C. (Yale University); Farjah, Farhood (University of Washington); Fong, Kwun M. (Prince Charles Hospital); Iaccarino, Jonathan M. (Boston University); Janes, Samuel M. (University College London); Kanne, Jeffrey P. (University of Wisconsin–Madison); Kazerooni, Ella A. (University of Michigan); MacMahon, Heber (University of Chicago); Naidich, David P. (New York University Langone Medical Center); Powell, Charles A. (Icahn School of Medicine at Mount Sinai); Raoof, Suhail (Lenox Hill Hospital); Rivera, M. Patricia (University of North Carolina System); Tanner, Nichole T. (Medical University of South Carolina); Tanoue, Lynn K. (Yale University); Tremblay, Alain (University of Calgary); Vachani, Anil (); White, Charles S. (); Wiener, Renda Soylemez (Edith Nourse Rogers Memorial Veterans Hospital); Silvestri, Gerard A. (Medical University of South Carolina)",University of Chicago; Boston University; Washington University in St. Louis; University College London; University of Wisconsin–Madison; Yale University; University of North Carolina System; Medical University of South Carolina; University of Washington; University of Michigan; Icahn School of Medicine at Mount Sinai; Edith Nourse Rogers Memorial Veterans Hospital; Prince Charles Hospital; Lenox Hill Hospital; New York University Langone Medical Center; Cleveland Clinic; University of Calgary,grid.170205.1; grid.189504.1; grid.4367.6; grid.83440.3b; grid.14003.36; grid.47100.32; grid.410711.2; grid.259828.c; grid.34477.33; grid.214458.e; grid.59734.3c; grid.414326.6; grid.415184.d; grid.415895.4; grid.240324.3; grid.239578.2; grid.22072.35,United States; United States; United States; United Kingdom; United States; United States; United States; United States; United States; United States; United States; United States; Australia; United States; United States; United States; Canada,,0,0,,,13,,https://app.dimensions.ai/details/publication/pub.1126886338,1117 Public Health and Health Services; 11 Medical and Health Sciences,
4,pub.1126886702,10.1016/j.chest.2020.04.020,,PMC7177089,Management of Lung Nodules and Lung Cancer Screening During the COVID-19 Pandemic: CHEST Expert Panel Report,CHEST Journal,,,2020-04,2020,,,,Closed,Article,"Mazzone, Peter J.; Gould, Michael K.; Arenberg, Douglas A.; Chen, Alexander C.; Choi, Humberto K.; Detterbeck, Frank C.; Farjah, Farhood; Fong, Kwun M.; Iaccarino, Jonathan M.; Janes, Samuel M.; Kanne, Jeffrey P.; Kazerooni, Ella A.; MacMahon, Heber; Naidich, David P.; Powell, Charles A.; Raoof, Suhail; Rivera, M. Patricia; Tanner, Nichole T.; Tanoue, Lynn K.; Tremblay, Alain; Vachani, Anil; White, Charles S.; Wiener, Renda Soylemez; Silvestri, Gerard A.","Mazzone, Peter J. (Cleveland Clinic)","Mazzone, Peter J. (Cleveland Clinic); Gould, Michael K. (); Arenberg, Douglas A. (University of Michigan); Chen, Alexander C. (Washington University in St. Louis); Choi, Humberto K. (Cleveland Clinic); Detterbeck, Frank C. (Yale University); Farjah, Farhood (University of Washington); Fong, Kwun M. (Prince Charles Hospital); Iaccarino, Jonathan M. (Boston University); Janes, Samuel M. (University College London); Kanne, Jeffrey P. (University of Wisconsin–Madison); Kazerooni, Ella A. (University of Michigan); MacMahon, Heber (University of Chicago); Naidich, David P. (New York University Langone Medical Center); Powell, Charles A. (Icahn School of Medicine at Mount Sinai); Raoof, Suhail (Lenox Hill Hospital); Rivera, M. Patricia (University of North Carolina System); Tanner, Nichole T. (Medical University of South Carolina); Tanoue, Lynn K. (Yale University); Tremblay, Alain (University of Calgary); Vachani, Anil (); White, Charles S. (); Wiener, Renda Soylemez (Edith Nourse Rogers Memorial Veterans Hospital); Silvestri, Gerard A. (Medical University of South Carolina)",University of Chicago; Boston University; Washington University in St. Louis; University College London; University of Wisconsin–Madison; Yale University; University of North Carolina System; Medical University of South Carolina; University of Washington; University of Michigan; Icahn School of Medicine at Mount Sinai; Edith Nourse Rogers Memorial Veterans Hospital; Prince Charles Hospital; Lenox Hill Hospital; New York University Langone Medical Center; Cleveland Clinic; University of Calgary,grid.170205.1; grid.189504.1; grid.4367.6; grid.83440.3b; grid.14003.36; grid.47100.32; grid.410711.2; grid.259828.c; grid.34477.33; grid.214458.e; grid.59734.3c; grid.414326.6; grid.415184.d; grid.415895.4; grid.240324.3; grid.239578.2; grid.22072.35,United States; United States; United States; United Kingdom; United States; United States; United States; United States; United States; United States; United States; United States; Australia; United States; United States; United States; Canada,,0,0,,,3,,https://app.dimensions.ai/details/publication/pub.1126886702,1117 Public Health and Health Services; 11 Medical and Health Sciences,
4,pub.1125829122,10.1016/j.jacr.2020.03.013,32208139,PMC7146659,COVID-19 & Beyond: Micro-practices for Burnout Prevention and Emotional Wellness,Journal of the American College of Radiology,,,2020-03,2020,,,,All OA; Gold,Article,"Fessell, David; Cherniss, Cary","Fessell, David (University of Michigan)","Fessell, David (University of Michigan); Cherniss, Cary (Rutgers, The State University of New Jersey)","University of Michigan; Rutgers, The State University of New Jersey",grid.214458.e; grid.430387.b,United States; United States,,0,0,,,27,https://doi.org/10.1016/j.jacr.2020.03.013,https://app.dimensions.ai/details/publication/pub.1125829122,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences,
3,pub.1126770144,10.3171/2020.4.spine20468,32302989,PMC7164398,Editorial. COVID-19 and spinal surgery.,Journal of Neurosurgery Spine,,,2020-04,2020,,,1-3,All OA; Gold,Article,"Ghogawala, Zoher; Kurpad, Shekar; Falavigna, Asdrubal; Groff, Michael W; Sciubba, Daniel M; Wu, Jau-Ching; Park, Paul; Berven, Sigurd; Hoh, Daniel J; Bisson, Erica F; Steinmetz, Michael P; Wang, Marjorie C; Chou, Dean; Sansur, Charles A; Smith, Justin S; Tumialán, Luis M",,"Ghogawala, Zoher (Lahey Hospital and Medical Center); Kurpad, Shekar (Medical College of Wisconsin); Falavigna, Asdrubal (); Groff, Michael W (Brigham and Women's Hospital); Sciubba, Daniel M (Johns Hopkins University); Wu, Jau-Ching (Taipei Veterans General Hospital); Park, Paul (University of Michigan); Berven, Sigurd (University of California, San Francisco); Hoh, Daniel J (University of Florida); Bisson, Erica F (University of Utah); Steinmetz, Michael P (Cleveland Clinic); Wang, Marjorie C (Medical College of Wisconsin); Chou, Dean (University of California, San Francisco); Sansur, Charles A (); Smith, Justin S (University of Virginia Medical Center); Tumialán, Luis M ()","University of Michigan; Johns Hopkins University; Medical College of Wisconsin; University of Florida; University of Utah; Taipei Veterans General Hospital; University of California, San Francisco; Lahey Hospital and Medical Center; Cleveland Clinic; Brigham and Women's Hospital; University of Virginia Medical Center",grid.214458.e; grid.21107.35; grid.30760.32; grid.15276.37; grid.223827.e; grid.278247.c; grid.266102.1; grid.415731.5; grid.239578.2; grid.62560.37; grid.412597.c,United States; United States; United States; United States; United States; Taiwan; United States; United States; United States; United States; United States,,0,0,,,37,https://thejns.org/downloadpdf/journals/j-neurosurg-spine/aop/article-10.3171-2020.4.SPINE20468/article-10.3171-2020.4.SPINE20468.pdf,https://app.dimensions.ai/details/publication/pub.1126770144,1109 Neurosciences; 11 Medical and Health Sciences; 1103 Clinical Sciences,
3,pub.1126049416,10.2139/ssrn.3565270,,,Re-Analysis of the Relative Transmissibility of Asymptomatic Cases among Close Contacts,SSRN Electronic Journal,,,2020,2020,,,,"All OA; Green, Accepted & Submitted",Preprint,"He, Daihai; Zhao, Shi; Lin, Qianying; Zhuang, Zian; Cao, Peihua; Wang, Maggie H.; Yang, Lin",,"He, Daihai (Hong Kong Polytechnic University); Zhao, Shi (); Lin, Qianying (University of Michigan); Zhuang, Zian (Hong Kong Polytechnic University); Cao, Peihua (Southern Medical University); Wang, Maggie H. (); Yang, Lin (Hong Kong Polytechnic University)",Hong Kong Polytechnic University; University of Michigan; Southern Medical University,grid.16890.36; grid.214458.e; grid.284723.8,China; United States; China,,0,0,,,,,https://app.dimensions.ai/details/publication/pub.1126049416,1108 Medical Microbiology; 11 Medical and Health Sciences,
3,pub.1126770143,10.3171/2020.4.peds20240,32302988,PMC7164397,Editorial. Pediatric neurosurgery along with Children's Hospitals' innovations are rapid and uniform in response to the COVID-19 pandemic.,Journal of Neurosurgery Pediatrics,,,2020-04,2020,,,1-3,All OA; Gold,Article,"Weiner, Howard L; Adelson, P David; Brockmeyer, Douglas L; Maher, Cormac O; Gupta, Nalin; Smyth, Matthew D; Jea, Andrew; Blount, Jeffrey P; Riva-Cambrin, Jay; Lam, Sandi K; Ahn, Edward S; Albert, Gregory W; Leonard, Jeffrey R",,"Weiner, Howard L (Baylor College of Medicine); Adelson, P David (University of Arizona); Brockmeyer, Douglas L (University of Utah); Maher, Cormac O (University of Michigan); Gupta, Nalin (University of California, San Francisco); Smyth, Matthew D (Washington University in St. Louis); Jea, Andrew (Indiana University – Purdue University Indianapolis); Blount, Jeffrey P (); Riva-Cambrin, Jay (University of Calgary); Lam, Sandi K (Lurie Children's Hospital); Ahn, Edward S (); Albert, Gregory W (University of Arkansas for Medical Sciences); Leonard, Jeffrey R ()","University of Utah; Indiana University – Purdue University Indianapolis; University of Calgary; University of Arkansas for Medical Sciences; University of California, San Francisco; University of Arizona; University of Michigan; Washington University in St. Louis; Lurie Children's Hospital; Baylor College of Medicine",grid.223827.e; grid.257413.6; grid.22072.35; grid.241054.6; grid.266102.1; grid.134563.6; grid.214458.e; grid.4367.6; grid.413808.6; grid.39382.33,United States; United States; Canada; United States; United States; United States; United States; United States; United States; United States,,0,0,,,14,https://thejns.org/downloadpdf/journals/j-neurosurg-pediatr/aop/article-10.3171-2020.4.PEDS20240/article-10.3171-2020.4.PEDS20240.pdf,https://app.dimensions.ai/details/publication/pub.1126770143,11 Medical and Health Sciences; 1114 Paediatrics and Reproductive Medicine,
3,pub.1126497415,10.1089/tmj.2020.29040.rb,32275485,,"Telemedicine and the COVID-19 Pandemic, Lessons for the Future",Telemedicine Journal and e-Health,,,2020-04-08,2020,,,,All OA; Gold,Article,"Bashshur, Rashid; Doarn, Charles R.; Frenk, Julio M.; Kvedar, Joseph C.; Woolliscroft, James O.","Bashshur, Rashid (University of Michigan)","Bashshur, Rashid (University of Michigan); Doarn, Charles R. (University of Cincinnati); Frenk, Julio M. (University of Miami); Kvedar, Joseph C. (); Woolliscroft, James O. (University of Michigan)",University of Michigan; University of Cincinnati; University of Miami,grid.214458.e; grid.24827.3b; grid.26790.3a,United States; United States; United States,,1,1,,,15,https://www.liebertpub.com/doi/pdf/10.1089/tmj.2020.29040.rb,https://app.dimensions.ai/details/publication/pub.1126497415,08 Information and Computing Sciences; 09 Engineering; 11 Medical and Health Sciences; 1117 Public Health and Health Services; 0903 Biomedical Engineering; 0807 Library and Information Studies,
2,pub.1126863757,10.1016/j.jacr.2020.04.017,,PMC7174191,Pandemic,Journal of the American College of Radiology,,,2020-04,2020,,,,All OA; Gold,Article,"Carlos, Ruth C.",,"Carlos, Ruth C. (University of Michigan)",University of Michigan,grid.214458.e,United States,,0,0,,,,https://doi.org/10.1016/j.jacr.2020.04.017,https://app.dimensions.ai/details/publication/pub.1126863757,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences,
2,pub.1126913001,10.1001/jama.2020.6644,,,The Potential Effects of Coronavirus on National Health Expenditures,JAMA,,,2020-05,2020,323,20,,Closed,Article,"Glied, Sherry; Levy, Helen","Glied, Sherry (New York University)","Glied, Sherry (New York University); Levy, Helen (University of Michigan)",New York University; University of Michigan,grid.137628.9; grid.214458.e,United States; United States,,0,0,,,,,https://app.dimensions.ai/details/publication/pub.1126913001,11 Medical and Health Sciences,
2,pub.1126759234,10.1101/2020.04.11.20060749,,,Survival After In-Hospital Cardiac Arrest In Critically Ill Patients: Implications For The Covid-19 Pandemic?,medRxiv,,,2020-04-17,2020,,,2020.04.11.20060749,All OA; Gold,Article,"Girotra, Saket; Tang, Yuanyuan; Chan, Paul; Nallamothu, Brahmajee K",,"Girotra, Saket (University of Iowa); Tang, Yuanyuan (); Chan, Paul (University of Missouri); Nallamothu, Brahmajee K (University of Michigan)",University of Missouri; University of Iowa; University of Michigan,grid.134936.a; grid.214572.7; grid.214458.e,United States; United States; United States,,0,0,,,4,https://www.medrxiv.org/content/medrxiv/early/2020/04/17/2020.04.11.20060749.full.pdf,https://app.dimensions.ai/details/publication/pub.1126759234,1117 Public Health and Health Services; 11 Medical and Health Sciences; 1103 Clinical Sciences,
2,pub.1125951888,10.1002/aet2.10450,,,In Crisis: Medical Students in the COVID‐19 Pandemic,AEM Education and Training,,,2020-03-28,2020,,,,All OA; Gold,Article,"Khamees, Deena; Brown, Charles A; Arribas, Miguel; Murphey, Annie C; Haas, Mary; House, Joseph B",,"Khamees, Deena (); Brown, Charles A (); Arribas, Miguel (); Murphey, Annie C (University of Michigan); Haas, Mary (); House, Joseph B ()",University of Michigan,grid.214458.e,United States,,0,0,,,7,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/aet2.10450,https://app.dimensions.ai/details/publication/pub.1125951888,11 Medical and Health Sciences; 1303 Specialist Studies In Education; 13 Education; 16 Studies in Human Society; 1117 Public Health and Health Services; 1608 Sociology,
1,pub.1126937630,10.34197/ats-scholar.2020-0049ps,,,Training and Deployment of Medical Students as Respiratory Therapist Extenders During COVID-19,,,,2020-04-23,2020,,,,Closed,Article,"Hester, Thomas B; Cartwright, Julia D; DiGiovine, Domenic G.; Karlic, Kevin J; Kercheval, Jacquelyn B.; DiGiovine, Bruno; Gay, Steven E.; Haas, Carl; Hawkins, Daphne; Weirauch, Andrew; Iwashyna, Theodore J.",,"Hester, Thomas B (University of Michigan); Cartwright, Julia D (University of Michigan); DiGiovine, Domenic G. (University of Michigan); Karlic, Kevin J (University of Michigan); Kercheval, Jacquelyn B. (University of Michigan); DiGiovine, Bruno (); Gay, Steven E. (Michigan Medicine); Haas, Carl (University of Michigan); Hawkins, Daphne (VA Ann Arbor Healthcare System); Weirauch, Andrew (University of Michigan); Iwashyna, Theodore J. (University of Michigan)",Michigan Medicine; VA Ann Arbor Healthcare System; University of Michigan,grid.412590.b; grid.413800.e; grid.214458.e,United States; United States; United States,,0,0,,,20,,https://app.dimensions.ai/details/publication/pub.1126937630,,
